,lightgbm_clf_baseline,lightgbm_reg_baseline,lightgbm_ranker
2024-07-05,0.12830076758441994,0.11243017567113887,0.13784641219616298
2024-07-08,0.21960917418966172,0.19376900329793015,0.23099423408921307
2024-07-09,0.24491310769049116,0.2100486507210689,0.2519173421833455
2024-07-10,0.2824060539205517,0.1782189547270502,0.31356734385490115
2024-07-11,0.2706789165642796,0.15764298667032628,0.30032454426857236
2024-07-12,0.2332245720308576,0.12821662399494488,0.2696399901993933
2024-07-15,0.23839530732472647,0.19118251147912052,0.2910747327243232
2024-07-16,0.2796112996068652,0.18219053192494827,0.2912249377140453
2024-07-17,0.26484409703029804,0.18868417387951028,0.24180075797033893
2024-07-18,0.3167209995479004,0.20111070980828324,0.2868175154536617
2024-07-19,0.3090999698543175,0.10545523000947575,0.29425737361069015
2024-07-22,0.3120862986951639,0.07995173649288181,0.24933215696067065
2024-07-23,0.28888707402663744,0.16159177038706726,0.2617429300339571
2024-07-24,0.29693582500952825,0.17036040637633235,0.25904497937268817
2024-07-25,0.19873075296496473,-0.013215196473008842,0.1596092510860714
2024-07-26,0.14161643891324738,-0.0967231237811493,0.13257884372223103
2024-07-29,0.21292441263399584,0.039330795012832626,0.21611753673164627
2024-07-30,0.16431311677192031,-0.024359802040065597,0.17773230143877952
2024-07-31,0.0807113597444467,-0.10551859866482811,0.12740702999728887
2024-08-01,0.13310209368408082,-0.016870295995899297,0.1890621286096767
2024-08-02,0.05057241609948728,-0.05049839702425831,0.1041155029203821
2024-08-05,0.02725260874408774,-0.058688913385703256,0.055542612407157965
2024-08-06,0.04508004048446298,-0.06666042616499011,0.04348649180549168
2024-08-07,0.009313390724893147,-0.03952972243373596,0.012573117354379949
2024-08-08,-0.0027198236880541563,0.002268584961302489,-0.0016697076693154343
2024-08-09,0.020960933223713514,0.016288688746961818,0.01428264422855386
2024-08-12,0.022175310011097085,0.05607825698587128,0.00873264059314394
2024-08-13,0.021840616947355052,0.07172904565757715,0.03320617520179376
2024-08-14,0.030074242558099377,0.11707458680544272,0.03143970574020522
2024-08-15,0.029490183650186762,0.09880306458638065,0.03187842367572082
2024-08-16,0.020307436010040106,0.09388365135249765,0.017487709943122907
2024-08-19,0.023358143950504354,0.06159682642260296,0.04514259063806222
2024-08-20,0.056127480977314945,0.14980634695649697,0.0675065471188741
2024-08-21,0.07240108566231035,0.13240760458547185,0.07890699350790738
2024-08-22,0.10717771854090069,0.1684719167336533,0.11614940794081438
2024-08-23,0.0280383300591528,0.1505577198854378,0.037704861710822435
2024-08-26,0.01299536457451426,0.12541090749084904,0.008159994222516606
2024-08-27,0.018688720835905292,0.09856229775149496,0.02248101457530225
2024-08-28,-0.0007034880738321299,0.09017879435095638,0.011533700004137108
2024-08-29,-0.013370480308235379,0.09680957299580194,0.002767676335654513
2024-08-30,-0.03813888754177614,0.22697634137526843,-0.02263525463872689
2024-09-02,-0.05388297325343331,0.22007041296556973,-0.03967673200069569
2024-09-03,-0.10134807931418104,0.15643310175880665,-0.10522219591607884
2024-09-04,-0.055087790520416784,0.17009798665678916,-0.07729698815919797
2024-09-05,-0.023501627243953493,0.18449800928687657,-0.06942700114764683
2024-09-06,-0.02829938535943177,0.22463974993930014,-0.025789741597755902
2024-09-09,-0.011353034113324674,0.15484766200472003,-0.036835668205070844
2024-09-10,-0.03925768201560607,0.14710707104528542,-0.05238019780876816
