,lightgbm_clf_baseline,double_ensemble,lightgbm_ranker,lightgbm_reg_baseline
2024-12-25,0.06418743119811968,0.058518808436269006,0.08701200317484431,0.0997113612636306
2024-12-26,0.06365124822939784,0.1050014346255229,0.12394441964176482,0.16324380187728266
2024-12-27,0.11939558066192862,0.07732302994806607,0.15269192874242726,0.170572006863594
2024-12-30,0.07058214164700181,0.0038701377292212147,0.0030732024928536196,0.10430638876759195
2024-12-31,-0.014784578983696771,-0.10419077185135153,-0.10858422041180729,-0.09959568901995836
2025-01-02,-0.10696214407421653,-0.1884720012732829,-0.18631677195049556,-0.2211725443286863
2025-01-03,-0.11574899548427901,-0.26039513245508383,-0.21222334246993602,-0.2989670530424161
2025-01-06,-0.09792907454984354,-0.2554857488403044,-0.17989867525707015,-0.25684917488941
2025-01-07,-0.06534159675431075,-0.31130711658467286,-0.130086234484823,-0.25910627563211236
2025-01-08,-0.04489718740394576,-0.24890759543650087,-0.14405044181472387,-0.2687861810578245
2025-01-09,-0.05156447599493288,-0.25802763430732706,-0.1231399782729274,-0.21400593690550154
2025-01-10,-0.08789521860546234,-0.24183056366571246,-0.19731806463481802,-0.3133293436915061
2025-01-13,-0.08831595776596084,-0.13515315752038246,-0.08462032005265376,-0.172304027137456
2025-01-14,-0.05696267822436591,-0.09828319163293633,-0.05271053987673395,-0.17622528643081847
2025-01-15,-0.04838103428685541,-0.08937602240638919,-0.12228804571554777,-0.20423711516470544
2025-01-16,-0.190735643916295,-0.24082675038655568,-0.23940757161720824,-0.27355790761801235
2025-01-17,-0.2350756035298919,-0.2318344878382786,-0.17132211801310152,-0.24155861897958578
2025-01-20,-0.1710572532081738,-0.19334020269761895,-0.14807788780904854,-0.21490577721556206
2025-01-21,-0.15779965147161432,-0.13595035032622446,-0.17951576924514262,-0.25438612406102695
2025-01-22,-0.10607660616296087,-0.08955515361999042,-0.08167577607823553,-0.14590371611682648
2025-01-23,-0.11751934780734817,-0.018792108474330185,-0.06560385615239014,-0.13633124318427364
2025-01-24,-0.08335530340120018,-0.024442909477181998,-0.03242739966317674,-0.08698696221763512
2025-01-27,-0.1156143283994073,-0.10372780613451522,-0.1153547520558969,-0.22665654767140844
2025-02-05,-0.09538404755440184,-0.07100416631528197,-0.02417502254339995,-0.0921887055327073
2025-02-06,-0.03469793616190474,-0.05455478927864476,-0.07420183363989477,-0.046421329567312826
2025-02-07,0.05735201285894657,0.08067477077561165,0.04202440857325256,0.03879686941265406
2025-02-10,0.05336867512306009,0.1254372499833781,0.04670198470318727,0.01983201493803431
2025-02-11,0.029566015904565618,0.10145291549754273,-0.0015772000654630607,-0.008495757241988302
2025-02-12,0.08656013097533566,0.17340303997152196,0.018282006030797576,-0.008890060780946455
2025-02-13,0.07357525158054473,0.20066557995176662,0.04235398883712584,0.008608026597593514
2025-02-14,0.037939453353576354,0.07889930863862933,0.0175757927008657,-0.022719846363837944
2025-02-17,0.07182857403752906,0.10675728776079413,0.06101712169325592,-0.03152703868800346
2025-02-18,-0.041667857467766585,-0.007321557022453338,-0.04993044831203563,-0.13726303521184738
2025-02-19,0.07439962233207352,0.14159239326271347,0.07903889627509814,0.013124298912784101
