,lightgbm_clf_baseline,lightgbm_reg_baseline,lightgbm_ranker,double_ensemble
2024-01-15,-0.020479981549079332,-0.22270744696769726,-0.04444033715589899,0.07556964409013874
2024-01-16,0.02325411197956878,-0.2071252255783205,-0.0034783098633331035,0.10082438850877742
2024-01-17,-0.12366591313707935,-0.26195731755789375,-0.06858404952716586,0.0064685238782486824
2024-01-18,-0.12173486314526459,-0.14955496851807343,-0.027302942889248737,0.09815244910342517
2024-01-19,-0.1120083840788883,-0.15774674601874014,0.016823742239198917,0.047473479379825496
2024-01-22,0.017261021326274276,-0.022388821868041815,0.028651428766045806,0.08010905368415595
2024-01-23,-0.0654569778605053,-0.20865924504428035,0.015281359717765671,0.08218358336994958
2024-01-24,-0.04908191834873317,-0.20375360859115937,0.038794326111399415,0.0006224764204363522
2024-01-25,0.02118152776430416,-0.13015939880497632,-0.048633561710178325,-0.11434316445043959
2024-01-26,-0.08841605752369598,-0.10148937533644271,-0.056877093416643244,-0.16679238255851542
2024-01-29,-0.012180495932461758,-0.067486535355991,-0.11988834781557153,-0.21707165122073735
2024-01-30,0.07509188011976556,0.03199475136975073,-0.0763088522679898,-0.15998995668821794
2024-01-31,0.07879188228361991,0.030178822580577237,0.01676314928913709,-0.07827618927063609
2024-02-01,0.04682058496813595,0.028010477332257984,0.046971134997262236,-0.10816233975810687
2024-02-02,0.17680412999887227,0.104974980791511,0.0775736793800865,-0.028845228380725212
2024-02-05,0.2942817396869579,0.1563584114373035,0.11586697714293036,0.08234486712479498
2024-02-06,0.19714865311299257,0.17724258097499337,0.11695155056191811,0.06463630505016844
2024-02-07,0.05318139943799468,0.02071112470485674,0.028345057984715764,-0.022413570338278285
2024-02-08,0.025217631294460845,0.015574411254549496,0.028401864762011543,0.01220472894015371
2024-02-19,0.053743970842129174,0.04168913851784352,0.03498198727838319,0.016145720541889057
2024-02-20,0.11721673690213553,0.07683183562447869,0.06474584851309806,0.025742559756918436
2024-02-21,0.11027457610608271,0.0824101544102345,0.07435646144540312,0.038781637017735515
2024-02-22,0.06750918994538316,0.07028269480730986,0.06606070484962002,0.00046095141020299974
2024-02-23,-0.04167106560152697,0.06307419448042928,0.02106164001497272,-0.03511668773047558
2024-02-26,-0.07729402711727813,-0.0041748937666029,-0.03233632751614524,-0.08389527535880613
2024-02-27,-0.06693865470214581,-0.01866266739636992,0.00017444472671560482,-0.036014785062585486
2024-02-28,-0.06529048863129806,-0.025654876240544428,0.01522456194668032,-0.022840164877701755
2024-02-29,-0.021930035632955824,0.002812529228648316,-0.039312364578533654,-0.06660407016759061
2024-03-01,0.05080043270036584,0.0073099901237662366,0.03174565730270756,-0.0012229901219464796
2024-03-04,0.04397715146569581,0.0028187329737250216,0.005523325089711788,0.006945603236515634
2024-03-05,0.08354261269570573,-0.012362087614633215,0.006485555139694109,0.04444383998469751
2024-03-06,0.11000983407611993,-0.021706609790223798,-0.003131198153555469,0.09314901677187262
2024-03-07,0.025545581988994204,-0.010864226167987986,-0.013776295636769872,-0.00620490303468951
2024-03-08,0.10648740740664704,-0.012006758830948145,0.0256095337734338,0.10007134951029271
2024-03-11,0.1832476425667412,-0.035189658356764214,0.04063946795771261,0.1958060760008562
2024-03-12,0.1669261188877032,-0.015884277377475137,0.10262259944101002,0.15396131429777135
2024-03-13,0.16585692465423807,-0.0009671130962897203,0.06632489352228371,0.11695368658758641
2024-03-14,0.13894503379155942,-0.00012274307855765864,0.05662643455881704,0.07420143692992165
2024-03-15,0.12846441947565543,-0.13250664969544376,0.06440348278957864,0.10945983057135385
2024-03-18,0.19384961911245882,-0.09431739878206358,0.10207875651865085,0.140189306460909
2024-03-19,0.19525672967630237,-0.07860392960485922,0.17727858021738815,0.15440079133269982
2024-03-20,0.21630968160804723,-0.05158185459557918,0.1510739735408401,0.16141782977871819
2024-03-21,0.2767330032374786,-0.08700405347040367,0.16459923542273075,0.22328178815123056
2024-03-22,0.32342757223732277,-0.07640218407230842,0.18587707386233696,0.284027062049436
2024-03-25,0.22468880386419907,-0.05041106816288188,0.13859248444584576,0.19205788517237146
2024-03-26,0.20480081716036774,-0.07214574804760013,0.12583565026700055,0.16767955367749343
2024-03-27,0.03923930032770325,-0.07008990334769337,0.015676915661966103,0.015144326098608473
2024-03-28,0.0995687507405395,-0.038651450057567954,0.047111696734172814,0.06345450099227454
2024-03-29,0.12504544588909472,-0.06775578925069912,0.04391667291816906,0.08726810398468604
2024-04-01,0.19049834663527296,-0.06131481182837491,0.08676728863680722,0.17439445992381783
2024-04-02,0.1774575405550458,-0.036766057490434746,0.08469355164923263,0.16913039691119577
2024-04-03,0.11995550631048632,-0.08922162510223064,0.06233082271933397,0.14230104812475697
2024-04-08,0.14324335583449183,-0.010688010790458311,0.07446423935728189,0.14137365758657883
2024-04-09,0.18473547502614496,-0.10951787428336343,0.03435445879223161,0.18723077339259478
2024-04-10,0.16049540347293156,-0.10378154082399436,0.0723725734959525,0.11886073401789839
2024-04-11,0.1835019430833482,-0.06390278687093477,0.06161759879841338,0.1399086427943752
2024-04-12,0.23242456911774118,-0.09173210488930379,0.08702159758704454,0.17860953951261876
2024-04-15,0.1847782022358141,-0.06992780247359416,0.09569886912394314,0.11934211916694845
2024-04-16,0.1777472990207667,0.10527125925347418,0.1267752166547238,0.1473470017611966
2024-04-17,0.15406271332338103,0.02614061124841076,0.11533052817762325,0.14248619559334708
2024-04-18,0.14039749648923505,-0.047879217182838885,0.10410785031187822,0.15064361428865894
2024-04-19,0.17072210031365362,0.07356464284819687,0.12977578554976849,0.1553803533738671
2024-04-22,0.10797094550562007,0.08051358733364186,0.09292631296340838,0.10064947293448101
2024-04-23,0.10775223764581937,-0.07909796009657606,0.052950101987679334,0.09254437127096707
2024-04-24,0.14026015329660724,-0.014806946417363942,0.04719244464814466,0.13428215426790716
2024-04-25,0.12069870101203763,-0.030736108768201837,0.011779607826663548,0.075332673889529
2024-04-26,0.24473975936426173,-0.02274978549530906,0.06660912714671367,0.19662995815316206
2024-04-29,0.15317516390640287,0.12057510845090362,0.1919355360956487,0.2771522044812288
2024-04-30,0.08546827714149398,0.14872674664559948,0.11949436426445426,0.267727432575156
2024-05-06,0.09129086977308706,0.12292184048971284,0.08803035890813853,0.1667539516282613
2024-05-07,0.09149965532500161,0.11005538001217097,0.07123655484059313,0.13590925100267037
2024-05-08,0.007364503238084235,0.11251470683924314,0.07743280709553278,0.04747585684532225
2024-05-09,-0.005353316710496611,0.047367222819841674,0.06344071871342809,0.03825463886459355
2024-05-10,0.029465089674483438,0.08841545648294566,0.11240362679135046,0.05917713591975546
2024-05-13,0.10428658020665262,0.12680400052722465,0.13040715973134037,0.03921335244950492
2024-05-14,0.11162538872618032,0.1490314765322604,0.12645665261963357,0.07390800020775265
2024-05-15,0.05489362090540655,0.18431098437765633,0.07384457566820227,0.027058384134076418
2024-05-16,0.10131177432454211,0.10300646143674609,0.05866535295981839,0.057858952000274376
2024-05-17,0.04592151263928456,0.14978962700883722,0.04543575931087116,-0.010642777521174809
2024-05-20,0.0579449974790136,0.1363382535342479,0.045106226012689106,-0.02371272720430191
2024-05-21,0.04872246729680457,0.10564324700537439,0.00629011630660411,-0.04321159758172793
2024-05-22,0.05075771836585381,0.11484198683762388,-0.005966439528767506,-0.05276615065614029
2024-05-23,0.03137394290819348,0.1408724401482251,-0.016068202357185455,-0.02864648447105168
2024-05-24,0.03583153415838858,0.07924120602725147,0.021210728266483538,-0.03581595193435301
2024-05-27,0.017551127946292436,0.02445790117332046,0.023137832204550565,-0.0012721554875333592
2024-05-28,-0.014853984300587385,0.09076582939631843,0.03690791572241341,-0.03995359148161068
2024-05-29,0.07753815842981708,0.051395920743932136,0.08749695678911666,0.06121492467271232
2024-05-30,0.07492084903734442,0.01406395169396643,0.05338322297761794,0.003209690167625303
