,classification_rankic,regression_rankic,lambdarank_rankic,reg_minus_clf,rank_minus_clf
2024-04-09,0.09844689407486992,0.044662321012149314,0.05014304792045468,-0.05378457306272061,-0.04830384615441524
2024-04-10,0.07613172032828998,0.047587294861221104,0.05017118142565885,-0.028544425467068875,-0.025960538902631128
2024-04-11,0.11416345273994265,0.07466529418568647,0.0864868463970391,-0.039498158554256174,-0.027676606342903545
2024-04-12,0.0589679180064965,0.10925884871982311,0.04344611709936868,0.05029093071332661,-0.01552180090712782
2024-04-15,0.06065228952245744,0.10245801519673514,0.03739393014142133,0.041805725674277705,-0.023258359381036105
2024-04-16,0.03989801392848811,0.15460006125735398,0.03148636535403867,0.11470204732886588,-0.00841164857444944
2024-04-17,0.028883198048632066,0.10192663231710043,0.011649622941816644,0.07304343426846836,-0.017233575106815422
2024-04-18,0.026581685037615856,0.08423285177972653,-0.0032874902253015436,0.057651166742110675,-0.0298691752629174
2024-04-19,0.03853381435297715,0.09865895605188851,-0.04113648356444644,0.060125141698911366,-0.07967029791742358
2024-04-22,0.006004537270445898,0.04773899566203466,-0.009408557899017764,0.041734458391588763,-0.015413095169463664
2024-04-23,0.02418095187494176,0.0605411543660158,0.02827811602039762,0.03636020249107404,0.0040971641454558595
2024-04-24,0.0037736868877441304,-0.015010695972147476,0.028935569431462218,-0.018784382859891608,0.025161882543718088
2024-04-25,0.03171700558392638,0.07895021761264362,0.07837610720614545,0.04723321202871724,0.04665910162221907
2024-04-26,0.14203212391564649,0.03542717951369666,0.15481772798700458,-0.10660494440194983,0.012785604071358092
2024-04-29,0.19022207005474293,0.13340354251882502,0.16211418133766994,-0.0568185275359179,-0.028107888717072982
2024-04-30,0.14529914431561608,0.0913777891718653,0.1421176868334811,-0.05392135514375078,-0.0031814574821349695
2024-05-06,0.13442002266632563,0.08410629964259443,0.05953707679511953,-0.0503137230237312,-0.07488294587120611
2024-05-07,0.08883767142686944,0.0007285467955535366,-0.005049426991921081,-0.0881091246313159,-0.09388709841879052
2024-05-08,0.04287507477369976,0.02359131765342093,-0.006678384563662141,-0.019283757120278834,-0.0495534593373619
2024-05-09,0.07675989798252242,0.004278275294330804,-0.019236049496340432,-0.07248162268819161,-0.09599594747886285
2024-05-10,0.09443115099310183,0.031449387018347645,0.010550303562714422,-0.06298176397475419,-0.0838808474303874
2024-05-13,0.1368151837393648,0.10021509416957051,0.051670321771488184,-0.036600089569794284,-0.08514486196787661
2024-05-14,0.09092407658663806,0.08732613245145364,-0.009786700816474122,-0.003597944135184425,-0.10071077740311218
2024-05-15,0.11943852103292865,0.13015697587942077,-0.006606240399182888,0.010718454846492115,-0.12604476143211155
