order_id,parent_order_id,symbol,side,signal_date,execution_date,requested_shares,cumulative_filled_shares,remaining_shares,cancelled_shares,filled_shares,signal_price,execution_price,commission,stamp_tax,transfer_fee,slippage,total_cost,status,reason,reject_reason
ORD_000233,,600219.SH,SELL,2022-05-19,2022-05-20,1400,1400,0,0,1400,3.35,3.4,5.0,4.76,0.05,0.0,9.81,FILLED,Top-K目标再平衡减仓,
ORD_000225,,603369.SH,BUY,2022-05-19,2022-05-20,600,600,0,0,600,43.3,43.44,6.52,0.0,0.26,24.0,30.78,FILLED,Top-K目标建仓/加仓,
ORD_000226,,600741.SH,BUY,2022-05-19,2022-05-20,1400,1400,0,0,1400,20.22,20.42,7.15,0.0,0.29,28.0,35.44,FILLED,Top-K目标建仓/加仓,
ORD_000227,,002648.SZ,BUY,2022-05-19,2022-05-20,700,700,0,0,700,37.14,36.99,6.47,0.0,0.26,28.0,34.73,FILLED,Top-K目标建仓/加仓,
ORD_000228,,302132.SZ,BUY,2022-05-19,2022-05-20,2400,2400,0,0,2400,10.54,10.59,6.35,0.0,0.25,24.0,30.6,FILLED,Top-K目标建仓/加仓,
ORD_000229,,601021.SH,BUY,2022-05-19,2022-05-20,600,600,0,0,600,44.91,45.08,6.76,0.0,0.27,30.0,37.03,FILLED,Top-K目标建仓/加仓,
ORD_000230,,000988.SZ,BUY,2022-05-19,2022-05-20,1500,1500,0,0,1500,18.89,18.97,7.11,0.0,0.28,30.0,37.39,FILLED,Top-K目标建仓/加仓,
ORD_000232,,603893.SH,BUY,2022-05-19,2022-05-20,300,300,0,0,300,77.3,77.37,5.8,0.0,0.23,24.0,30.03,FILLED,Top-K目标建仓/加仓,
ORD_000234,,600219.SH,SELL,2022-05-24,2022-05-25,8400,8400,0,0,8400,3.39,3.37,7.08,28.31,0.28,0.0,35.67,FILLED,"触发跟踪止盈 (最高浮盈: 12.26%, 自高点回撤: 5.04%)",
ORD_000235,,300476.SZ,SELL,2022-05-24,2022-05-25,1400,1400,0,0,1400,16.02,15.89,5.56,22.25,0.22,28.0,56.03,FILLED,"触发跟踪止盈 (最高浮盈: 9.66%, 自高点回撤: 8.98%)",
ORD_000236,,603369.SH,SELL,2022-05-24,2022-05-25,600,600,0,0,600,43.32,43.41,6.51,26.05,0.26,24.0,56.82,FILLED,"触发跟踪止盈 (最高浮盈: 5.85%, 自高点回撤: 5.79%)",
ORD_000237,,603893.SH,SELL,2022-05-24,2022-05-25,300,300,0,0,300,74.44,74.36,5.58,22.31,0.22,21.0,49.11,FILLED,"触发跟踪止盈 (最高浮盈: 5.74%, 自高点回撤: 9.01%)",
ORD_000238,,600741.SH,SELL,2022-05-27,2022-05-30,1400,1400,0,0,1400,21.27,21.64,7.57,30.3,0.3,28.0,66.17,FILLED,"触发跟踪止盈 (最高浮盈: 11.95%, 自高点回撤: 6.96%)",
ORD_000239,,302132.SZ,SELL,2022-06-02,2022-06-06,2400,2400,0,0,2400,11.45,11.46,6.88,27.5,0.28,24.0,58.66,FILLED,调仓剔除(掉出Top-K),
ORD_000240,,002648.SZ,SELL,2022-06-02,2022-06-06,700,700,0,0,700,38.64,34.78,6.09,24.35,0.24,5096.0,5126.68,FILLED,调仓剔除(掉出Top-K),
ORD_000241,,000988.SZ,SELL,2022-06-02,2022-06-06,1500,1500,0,0,1500,20.4,20.46,7.67,30.69,0.31,30.0,68.67,FILLED,调仓剔除(掉出Top-K),
ORD_000242,,603369.SH,BUY,2022-06-02,2022-06-06,600,600,0,0,600,45.41,45.85,6.88,0.0,0.28,30.0,37.16,FILLED,Top-K目标建仓/加仓,
ORD_000243,,600118.SH,BUY,2022-06-02,2022-06-06,1400,1400,0,0,1400,20.41,20.47,7.16,0.0,0.29,28.0,35.45,FILLED,Top-K目标建仓/加仓,
ORD_000244,,600061.SH,BUY,2022-06-02,2022-06-06,4600,4600,0,0,4600,6.18,6.17,7.1,0.0,0.28,46.0,53.38,FILLED,Top-K目标建仓/加仓,
ORD_000245,,000157.SZ,BUY,2022-06-02,2022-06-06,4700,4700,0,0,4700,6.04,6.05,7.11,0.0,0.28,47.0,54.39,FILLED,Top-K目标建仓/加仓,
ORD_000246,,601881.SH,BUY,2022-06-02,2022-06-06,3200,3200,0,0,3200,8.89,8.88,7.1,0.0,0.28,32.0,39.38,FILLED,Top-K目标建仓/加仓,
ORD_000247,,600023.SH,BUY,2022-06-02,2022-06-06,8300,8300,0,0,8300,3.45,3.44,7.14,0.0,0.29,0.0,7.43,FILLED,Top-K目标建仓/加仓,
ORD_000248,,600674.SH,BUY,2022-06-02,2022-06-06,2400,2400,0,0,2400,11.69,11.66,7.0,0.0,0.28,24.0,31.28,FILLED,Top-K目标建仓/加仓,
ORD_000249,,600219.SH,BUY,2022-06-02,2022-06-06,8100,8100,0,0,8100,3.52,3.53,7.15,0.0,0.29,0.0,7.44,FILLED,Top-K目标建仓/加仓,
ORD_000250,,601021.SH,SELL,2022-06-09,2022-06-10,600,600,0,0,600,47.06,46.75,7.01,28.05,0.28,30.0,65.34,FILLED,"触发跟踪止盈 (最高浮盈: 10.20%, 自高点回撤: 5.27%)",
ORD_000251,,600023.SH,SELL,2022-06-09,2022-06-10,8300,8300,0,0,8300,3.52,3.5,7.26,29.05,0.29,0.0,36.6,FILLED,"触发跟踪止盈 (最高浮盈: 9.30%, 自高点回撤: 6.38%)",
ORD_000252,,600061.SH,SELL,2022-06-16,2022-06-17,4600,4600,0,0,4600,6.6,6.59,7.58,30.31,0.3,46.0,84.19,FILLED,"触发跟踪止盈 (最高浮盈: 14.75%, 自高点回撤: 6.78%)",
ORD_000253,,601881.SH,SELL,2022-06-16,2022-06-17,3200,3200,0,0,3200,9.64,9.56,7.65,30.59,0.31,32.0,70.55,FILLED,"触发跟踪止盈 (最高浮盈: 15.77%, 自高点回撤: 6.23%)",
ORD_000254,,600674.SH,SELL,2022-06-17,2022-06-20,2400,2400,0,0,2400,11.9,11.9,7.14,28.56,0.29,24.0,59.99,FILLED,调仓剔除(掉出Top-K),
ORD_000256,,603369.SH,SELL,2022-06-17,2022-06-20,100,100,0,0,100,49.8,49.75,5.0,4.98,0.05,5.0,15.03,FILLED,Top-K目标再平衡减仓,
ORD_000259,,600219.SH,SELL,2022-06-17,2022-06-20,200,200,0,0,200,3.62,3.62,5.0,0.72,0.01,0.0,5.73,FILLED,Top-K目标再平衡减仓,
ORD_000255,,601618.SH,BUY,2022-06-17,2022-06-20,8200,8200,0,0,8200,3.49,3.47,7.11,0.0,0.28,0.0,7.39,FILLED,Top-K目标建仓/加仓,
ORD_000257,,601698.SH,BUY,2022-06-17,2022-06-20,2600,2600,0,0,2600,10.76,10.79,7.01,0.0,0.28,26.0,33.29,FILLED,Top-K目标建仓/加仓,
ORD_000258,,601998.SH,BUY,2022-06-17,2022-06-20,6000,6000,0,0,6000,4.78,4.79,7.19,0.0,0.29,0.0,7.48,FILLED,Top-K目标建仓/加仓,
ORD_000260,,600015.SH,BUY,2022-06-17,2022-06-20,5500,5500,0,0,5500,5.18,5.18,7.12,0.0,0.28,55.0,62.4,FILLED,Top-K目标建仓/加仓,
ORD_000261,,302132.SZ,BUY,2022-06-17,2022-06-20,2600,2600,0,0,2600,10.88,10.93,7.1,0.0,0.28,26.0,33.38,FILLED,Top-K目标建仓/加仓,
ORD_000262,,600219.SH,SELL,2022-06-20,2022-06-21,7900,7900,0,0,7900,3.6,3.61,7.13,28.52,0.29,0.0,35.94,FILLED,"触发跟踪止盈 (最高浮盈: 7.37%, 自高点回撤: 5.01%)",
ORD_000263,,000157.SZ,SELL,2022-07-01,2022-07-04,4700,4700,0,0,4700,6.46,6.51,7.65,30.6,0.31,47.0,85.56,FILLED,调仓剔除(掉出Top-K),
ORD_000264,,302132.SZ,SELL,2022-07-01,2022-07-04,2600,2600,0,0,2600,11.59,11.62,7.55,30.21,0.3,26.0,64.06,FILLED,调仓剔除(掉出Top-K),
ORD_000265_P2400,ORD_000265,601698.SH,SELL,2022-07-01,2022-07-04,2600,2400,200,0,2400,11.28,11.27,6.76,27.05,0.27,24.0,58.08,PARTIALLY_FILLED,调仓剔除(掉出Top-K),
ORD_000266,,601881.SH,BUY,2022-07-01,2022-07-04,3000,3000,0,0,3000,9.55,9.56,7.17,0.0,0.29,30.0,37.46,FILLED,Top-K目标建仓/加仓,
ORD_000267,,601998.SH,BUY,2022-07-01,2022-07-04,100,100,0,0,100,4.74,4.74,5.0,0.0,0.0,0.0,5.0,FILLED,Top-K目标建仓/加仓,
ORD_000268,,600886.SH,BUY,2022-07-01,2022-07-04,2700,2700,0,0,2700,10.7,10.71,7.23,0.0,0.29,27.0,34.52,FILLED,Top-K目标建仓/加仓,
ORD_000269,,600489.SH,BUY,2022-07-01,2022-07-04,3900,3900,0,0,3900,7.29,7.33,7.15,0.0,0.29,39.0,46.44,FILLED,Top-K目标建仓/加仓,
ORD_000270,,600674.SH,BUY,2022-07-01,2022-07-04,2300,2300,0,0,2300,12.22,12.2,7.02,0.0,0.28,23.0,30.3,FILLED,Top-K目标建仓/加仓,
ORD_000265,,601698.SH,SELL,2022-07-01,2022-07-05,2600,2600,0,0,200,11.28,11.28,5.0,2.26,0.02,2.0,9.28,FILLED,调仓剔除(掉出Top-K),
ORD_000271,,603369.SH,SELL,2022-07-05,2022-07-06,500,500,0,0,500,48.8,48.59,6.07,24.3,0.24,25.0,55.61,FILLED,"触发跟踪止盈 (最高浮盈: 13.24%, 自高点回撤: 6.01%)",
ORD_000272,,601881.SH,SELL,2022-07-15,2022-07-18,3000,3000,0,0,3000,8.59,8.6,6.45,25.8,0.26,30.0,62.51,FILLED,触发个股硬止损 (浮亏: -10.15% <= -8.0%),
ORD_000273,,600674.SH,SELL,2022-07-15,2022-07-18,2300,2300,0,0,2300,13.73,13.72,7.89,31.56,0.32,23.0,62.77,FILLED,"触发跟踪止盈 (最高浮盈: 18.77%, 自高点回撤: 5.24%)",
ORD_000274,,600118.SH,SELL,2022-07-15,2022-07-18,1400,1400,0,0,1400,19.11,19.09,6.68,26.73,0.27,28.0,61.68,FILLED,调仓剔除(掉出Top-K),
ORD_000277,,600886.SH,SELL,2022-07-15,2022-07-18,200,200,0,0,200,11.17,11.16,5.0,2.23,0.02,2.0,9.25,FILLED,Top-K目标再平衡减仓,
ORD_000275,,603369.SH,BUY,2022-07-15,2022-07-18,600,600,0,0,600,43.95,43.97,6.6,0.0,0.26,24.0,30.86,FILLED,Top-K目标建仓/加仓,
ORD_000276,,601998.SH,BUY,2022-07-15,2022-07-18,200,200,0,0,200,4.54,4.56,5.0,0.0,0.01,0.0,5.01,FILLED,Top-K目标建仓/加仓,
ORD_000278,,601618.SH,BUY,2022-07-15,2022-07-18,300,300,0,0,300,3.38,3.38,5.0,0.0,0.01,0.0,5.01,FILLED,Top-K目标建仓/加仓,
ORD_000279,,600015.SH,BUY,2022-07-15,2022-07-18,200,200,0,0,200,5.02,5.04,5.0,0.0,0.01,2.0,7.01,FILLED,Top-K目标建仓/加仓,
ORD_000280,,002236.SZ,BUY,2022-07-15,2022-07-18,1900,1900,0,0,1900,14.72,14.75,7.01,0.0,0.28,19.0,26.29,FILLED,Top-K目标建仓/加仓,
ORD_000281,,601916.SH,BUY,2022-07-15,2022-07-18,8900,8900,0,0,8900,3.21,3.22,7.16,0.0,0.29,0.0,7.45,FILLED,Top-K目标建仓/加仓,
ORD_000282,,600489.SH,BUY,2022-07-15,2022-07-18,200,200,0,0,200,6.92,6.92,5.0,0.0,0.01,2.0,7.01,FILLED,Top-K目标建仓/加仓,
ORD_000283,,600886.SH,SELL,2022-07-20,2022-07-21,2500,2500,0,0,2500,11.03,11.09,6.93,27.73,0.28,25.0,59.94,FILLED,"触发跟踪止盈 (最高浮盈: 9.24%, 自高点回撤: 5.73%)",
ORD_000284,,601998.SH,SELL,2022-07-28,2022-07-29,6300,6300,0,0,6300,4.38,4.39,6.91,27.66,0.28,0.0,34.85,FILLED,触发个股硬止损 (浮亏: -8.40% <= -8.0%),
ORD_000285,,603369.SH,SELL,2022-07-29,2022-08-01,600,600,0,0,600,43.77,45.95,6.89,27.57,0.28,30.0,64.74,FILLED,"触发跟踪止盈 (最高浮盈: 6.85%, 自高点回撤: 6.83%)",
ORD_000286,,002236.SZ,SELL,2022-07-29,2022-08-01,1900,1900,0,0,1900,14.81,14.79,7.03,28.1,0.28,19.0,54.41,FILLED,调仓剔除(掉出Top-K),
ORD_000287,,600489.SH,SELL,2022-07-29,2022-08-01,4100,4100,0,0,4100,7.24,7.23,7.41,29.64,0.3,41.0,78.35,FILLED,调仓剔除(掉出Top-K),
ORD_000288_P5100,ORD_000288,600015.SH,SELL,2022-07-29,2022-08-01,5700,5100,600,0,5100,5.12,5.11,6.52,26.06,0.26,51.0,83.84,PARTIALLY_FILLED,调仓剔除(掉出Top-K),
ORD_000289,,601916.SH,SELL,2022-07-29,2022-08-01,8900,8900,0,0,8900,3.24,3.24,7.21,28.84,0.29,0.0,36.34,FILLED,调仓剔除(掉出Top-K),
ORD_000290,,601618.SH,SELL,2022-07-29,2022-08-01,8500,8500,0,0,8500,3.26,3.27,6.95,27.8,0.28,0.0,35.03,FILLED,调仓剔除(掉出Top-K),
ORD_000291,,603993.SH,BUY,2022-07-29,2022-08-01,1800,1800,0,0,1800,5.39,5.35,5.0,0.0,0.1,18.0,23.1,FILLED,Top-K目标建仓/加仓,
ORD_000292,,603893.SH,BUY,2022-07-29,2022-08-01,100,100,0,0,100,94.31,92.86,5.0,0.0,0.09,9.0,14.09,FILLED,Top-K目标建仓/加仓,
ORD_000293,,603799.SH,BUY,2022-07-29,2022-08-01,100,100,0,0,100,84.37,85.97,5.0,0.0,0.09,9.0,14.09,FILLED,Top-K目标建仓/加仓,
ORD_000288,,600015.SH,SELL,2022-07-29,2022-08-02,5700,5700,0,0,600,5.12,5.08,5.0,3.05,0.03,6.0,14.08,FILLED,调仓剔除(掉出Top-K),
ORD_000294,,603799.SH,SELL,2022-08-03,2022-08-04,100,100,0,0,100,84.5,84.67,5.0,8.47,0.08,8.0,21.55,FILLED,"触发跟踪止盈 (最高浮盈: 7.53%, 自高点回撤: 8.59%)",
ORD_000295,,603893.SH,SELL,2022-08-08,2022-08-09,100,100,0,0,100,103.1,101.06,5.0,10.11,0.1,10.0,25.21,FILLED,"触发跟踪止盈 (最高浮盈: 17.38%, 自高点回撤: 5.41%)",
ORD_000298,,603993.SH,SELL,2022-08-12,2022-08-15,100,100,0,0,100,5.46,5.43,5.0,0.54,0.01,1.0,6.55,FILLED,Top-K目标再平衡减仓,
ORD_000296,,688981.SH,BUY,2022-08-12,2022-08-15,200,200,0,0,200,42.71,42.7,5.0,0.0,0.09,8.0,13.09,FILLED,Top-K目标建仓/加仓,
ORD_000297,,688008.SH,BUY,2022-08-12,2022-08-15,100,100,0,0,100,59.6,59.75,5.0,0.0,0.06,6.0,11.06,FILLED,Top-K目标建仓/加仓,
ORD_000299,,603799.SH,BUY,2022-08-12,2022-08-15,100,100,0,0,100,82.2,82.08,5.0,0.0,0.08,8.0,13.08,FILLED,Top-K目标建仓/加仓,
ORD_000300,,688008.SH,SELL,2022-08-24,2022-08-25,100,100,0,0,100,53.3,53.96,5.0,5.4,0.05,5.0,15.45,FILLED,触发个股硬止损 (浮亏: -10.79% <= -8.0%),
ORD_000301,,000001.SZ,BUY,2022-08-26,2022-08-29,2200,2200,0,0,2200,12.61,12.51,6.88,0.0,0.28,22.0,29.16,FILLED,Top-K目标建仓/加仓,
ORD_000302,,000002.SZ,BUY,2022-08-26,2022-08-29,1800,1800,0,0,1800,15.83,15.76,7.09,0.0,0.28,36.0,43.37,FILLED,Top-K目标建仓/加仓,
ORD_000303,,688009.SH,BUY,2022-08-26,2022-08-29,2500,2500,0,0,2500,4.35,4.33,5.0,0.0,0.11,0.0,5.11,FILLED,Top-K目标建仓/加仓,
ORD_000304,,688008.SH,BUY,2022-08-26,2022-08-29,200,200,0,0,200,53.39,52.21,5.0,0.0,0.1,10.0,15.1,FILLED,Top-K目标建仓/加仓,
ORD_000305,,603993.SH,BUY,2022-08-26,2022-08-29,400,400,0,0,400,5.19,5.12,5.0,0.0,0.02,4.0,9.02,FILLED,Top-K目标建仓/加仓,
ORD_000306,,603799.SH,SELL,2022-08-31,2022-09-01,100,100,0,0,100,74.74,74.93,5.0,7.49,0.07,8.0,20.56,FILLED,触发个股硬止损 (浮亏: -8.94% <= -8.0%),
ORD_000307,,688008.SH,SELL,2022-09-06,2022-09-07,200,200,0,0,200,55.35,55.31,5.0,11.06,0.11,12.0,28.17,FILLED,"触发跟踪止盈 (最高浮盈: 12.22%, 自高点回撤: 5.53%)",
ORD_000310,,000002.SZ,SELL,2022-09-09,2022-09-13,100,100,0,0,100,18.15,18.09,5.0,1.81,0.02,2.0,8.83,FILLED,Top-K目标再平衡减仓,
ORD_000308,,688981.SH,BUY,2022-09-09,2022-09-13,100,100,0,0,100,40.2,40.31,5.0,0.0,0.04,4.0,9.04,FILLED,Top-K目标建仓/加仓,
ORD_000309,,000001.SZ,BUY,2022-09-09,2022-09-13,300,300,0,0,300,12.72,12.89,5.0,0.0,0.04,3.0,8.04,FILLED,Top-K目标建仓/加仓,
ORD_000311,,688009.SH,BUY,2022-09-09,2022-09-13,400,400,0,0,400,4.46,4.46,5.0,0.0,0.02,0.0,5.02,FILLED,Top-K目标建仓/加仓,
ORD_000312,,688008.SH,BUY,2022-09-09,2022-09-13,200,200,0,0,200,57.16,57.11,5.0,0.0,0.11,12.0,17.11,FILLED,Top-K目标建仓/加仓,
ORD_000313,,603993.SH,BUY,2022-09-09,2022-09-13,400,400,0,0,400,5.18,5.24,5.0,0.0,0.02,4.0,9.02,FILLED,Top-K目标建仓/加仓,
ORD_000314,,603993.SH,SELL,2022-09-13,2022-09-14,2500,2500,0,0,2500,5.22,5.13,5.0,12.83,0.13,25.0,42.96,FILLED,"触发跟踪止盈 (最高浮盈: 5.18%, 自高点回撤: 6.28%)",
ORD_000315,,688008.SH,SELL,2022-09-15,2022-09-16,200,200,0,0,200,56.7,56.34,5.0,11.27,0.11,12.0,28.38,FILLED,"触发跟踪止盈 (最高浮盈: 5.24%, 自高点回撤: 5.66%)",
ORD_000316,,000002.SZ,SELL,2022-09-20,2022-09-21,1700,1700,0,0,1700,17.56,17.73,7.54,30.14,0.3,34.0,71.98,FILLED,"触发跟踪止盈 (最高浮盈: 19.10%, 自高点回撤: 6.45%)",
ORD_000317,,688981.SH,SELL,2022-09-21,2022-09-22,300,300,0,0,300,38.45,38.29,5.0,11.49,0.11,12.0,28.6,FILLED,触发个股硬止损 (浮亏: -8.24% <= -8.0%),
ORD_000318,,000001.SZ,SELL,2022-09-26,2022-09-27,2500,2500,0,0,2500,12.0,11.99,7.49,29.98,0.3,25.0,62.77,FILLED,调仓剔除(掉出Top-K),
ORD_000319,,688009.SH,SELL,2022-09-26,2022-09-27,2900,2900,0,0,2900,4.18,4.19,5.0,12.15,0.12,0.0,17.27,FILLED,调仓剔除(掉出Top-K),
ORD_000320,,300866.SZ,BUY,2022-09-26,2022-09-27,500,500,0,0,500,54.87,55.0,6.88,0.0,0.28,25.0,32.16,FILLED,Top-K目标建仓/加仓,
ORD_000321,,601800.SH,BUY,2022-09-26,2022-09-27,4400,4400,0,0,4400,7.29,7.3,8.03,0.0,0.32,44.0,52.35,FILLED,Top-K目标建仓/加仓,
ORD_000322,,600018.SH,BUY,2022-09-26,2022-09-27,5900,5900,0,0,5900,5.43,5.43,8.01,0.0,0.32,59.0,67.33,FILLED,Top-K目标建仓/加仓,
ORD_000323_P4100,ORD_000323,601018.SH,BUY,2022-09-26,2022-09-27,8700,4100,4600,0,4100,3.71,3.71,5.0,0.0,0.15,0.0,5.15,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000324,,600015.SH,BUY,2022-09-26,2022-09-27,6300,6300,0,0,6300,5.07,5.08,8.0,0.0,0.32,63.0,71.32,FILLED,Top-K目标建仓/加仓,
ORD_000325,,002463.SZ,BUY,2022-09-26,2022-09-27,3100,3100,0,0,3100,10.29,10.31,7.99,0.0,0.32,31.0,39.31,FILLED,Top-K目标建仓/加仓,
ORD_000326,,300661.SZ,BUY,2022-09-26,2022-09-27,200,200,0,0,200,137.2,136.29,6.81,0.0,0.27,28.0,35.08,FILLED,Top-K目标建仓/加仓,
ORD_000327,,600415.SH,BUY,2022-09-26,2022-09-27,7200,7200,0,0,7200,4.48,4.45,8.01,0.0,0.32,0.0,8.33,FILLED,Top-K目标建仓/加仓,
ORD_000323_P7900,ORD_000323,601018.SH,BUY,2022-09-26,2022-09-28,8700,7900,800,0,3800,3.71,3.73,5.0,0.0,0.14,0.0,5.14,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000323,,601018.SH,BUY,2022-09-26,2022-09-29,8700,8700,0,0,800,3.71,3.69,5.0,0.0,0.03,0.0,5.03,FILLED,Top-K目标建仓/加仓,
ORD_000328,,300866.SZ,SELL,2022-10-10,2022-10-11,500,500,0,0,500,53.56,53.51,6.69,26.75,0.27,25.0,58.71,FILLED,"触发跟踪止盈 (最高浮盈: 5.78%, 自高点回撤: 7.94%)",
ORD_000329,,300661.SZ,SELL,2022-10-10,2022-10-11,200,200,0,0,200,136.1,135.92,6.8,27.18,0.27,28.0,62.25,FILLED,"触发跟踪止盈 (最高浮盈: 7.27%, 自高点回撤: 6.91%)",
ORD_000330,,600018.SH,SELL,2022-10-17,2022-10-18,5900,5900,0,0,5900,5.47,5.49,8.1,32.39,0.32,59.0,99.81,FILLED,调仓剔除(掉出Top-K),
ORD_000332,,601800.SH,SELL,2022-10-17,2022-10-18,500,500,0,0,500,7.22,7.21,5.0,3.6,0.04,5.0,13.64,FILLED,Top-K目标再平衡减仓,
ORD_000333,,002463.SZ,SELL,2022-10-17,2022-10-18,500,500,0,0,500,10.69,10.68,5.0,5.34,0.05,5.0,15.39,FILLED,Top-K目标再平衡减仓,
ORD_000336,,600015.SH,SELL,2022-10-17,2022-10-18,700,700,0,0,700,5.08,5.09,5.0,3.56,0.04,7.0,15.6,FILLED,Top-K目标再平衡减仓,
ORD_000337,,600415.SH,SELL,2022-10-17,2022-10-18,900,900,0,0,900,4.55,4.57,5.0,4.11,0.04,0.0,9.15,FILLED,Top-K目标再平衡减仓,
ORD_000339,,601018.SH,SELL,2022-10-17,2022-10-18,800,800,0,0,800,3.64,3.65,5.0,2.92,0.03,0.0,7.95,FILLED,Top-K目标再平衡减仓,
ORD_000331,,300413.SZ,BUY,2022-10-17,2022-10-18,1100,1100,0,0,1100,25.37,25.6,7.04,0.0,0.28,33.0,40.32,FILLED,Top-K目标建仓/加仓,
ORD_000334,,002074.SZ,BUY,2022-10-17,2022-10-18,800,800,0,0,800,33.19,33.52,6.7,0.0,0.27,24.0,30.97,FILLED,Top-K目标建仓/加仓,
ORD_000335,,600111.SH,BUY,2022-10-17,2022-10-18,1000,1000,0,0,1000,27.2,27.42,6.86,0.0,0.27,30.0,37.13,FILLED,Top-K目标建仓/加仓,
ORD_000338,,301269.SZ,BUY,2022-10-17,2022-10-18,200,200,0,0,200,102.98,104.1,5.21,0.0,0.21,20.0,25.42,FILLED,Top-K目标建仓/加仓,
ORD_000340,,002074.SZ,SELL,2022-10-20,2022-10-21,800,800,0,0,800,33.48,33.45,6.69,26.76,0.27,24.0,57.72,FILLED,"触发跟踪止盈 (最高浮盈: 6.06%, 自高点回撤: 5.82%)",
ORD_000341,,300413.SZ,SELL,2022-10-24,2022-10-25,1100,1100,0,0,1100,23.18,22.91,6.3,25.2,0.25,22.0,53.75,FILLED,触发个股硬止损 (浮亏: -9.45% <= -8.0%),
ORD_000342,,002463.SZ,SELL,2022-10-28,2022-10-31,2600,2600,0,0,2600,10.61,10.51,6.83,27.33,0.27,26.0,60.43,FILLED,"触发跟踪止盈 (最高浮盈: 9.51%, 自高点回撤: 6.02%)",
ORD_000343,,600111.SH,SELL,2022-10-28,2022-10-31,1000,1000,0,0,1000,24.77,24.37,6.09,24.37,0.24,20.0,50.7,FILLED,触发个股硬止损 (浮亏: -9.66% <= -8.0%),
ORD_000344,,601800.SH,SELL,2022-10-31,2022-11-01,3900,3900,0,0,3900,6.69,6.68,6.51,26.05,0.26,39.0,71.82,FILLED,触发个股硬止损 (浮亏: -8.36% <= -8.0%),
ORD_000345,,600415.SH,SELL,2022-10-31,2022-11-01,6300,6300,0,0,6300,4.19,4.18,6.58,26.33,0.26,0.0,33.17,FILLED,调仓剔除(掉出Top-K),
ORD_000346,,600015.SH,SELL,2022-10-31,2022-11-01,5600,5600,0,0,5600,4.79,4.79,6.71,26.82,0.27,0.0,33.8,FILLED,调仓剔除(掉出Top-K),
ORD_000347,,301269.SZ,SELL,2022-10-31,2022-11-01,200,200,0,0,200,113.78,112.87,5.64,22.57,0.23,22.0,50.44,FILLED,调仓剔除(掉出Top-K),
ORD_000348_P5700,ORD_000348,601018.SH,SELL,2022-10-31,2022-11-01,7900,5700,2200,0,5700,3.47,3.47,5.0,19.78,0.2,0.0,24.98,PARTIALLY_FILLED,调仓剔除(掉出Top-K),
ORD_000349,,000988.SZ,BUY,2022-10-31,2022-11-01,1900,1900,0,0,1900,16.77,16.94,8.05,0.0,0.32,38.0,46.37,FILLED,Top-K目标建仓/加仓,
ORD_000350,,600111.SH,BUY,2022-10-31,2022-11-01,1300,1300,0,0,1300,24.2,24.31,7.9,0.0,0.32,26.0,34.22,FILLED,Top-K目标建仓/加仓,
ORD_000351,,601456.SH,BUY,2022-10-31,2022-11-01,3400,3400,0,0,3400,9.35,9.38,7.97,0.0,0.32,34.0,42.29,FILLED,Top-K目标建仓/加仓,
ORD_000352,,300413.SZ,BUY,2022-10-31,2022-11-01,1400,1400,0,0,1400,21.93,21.92,7.67,0.0,0.31,28.0,35.98,FILLED,Top-K目标建仓/加仓,
ORD_000353,,002074.SZ,BUY,2022-10-31,2022-11-01,1000,1000,0,0,1000,30.05,30.05,7.51,0.0,0.3,30.0,37.81,FILLED,Top-K目标建仓/加仓,
ORD_000354,,688082.SH,BUY,2022-10-31,2022-11-01,300,300,0,0,300,87.49,87.09,6.53,0.0,0.26,27.0,33.79,FILLED,Top-K目标建仓/加仓,
ORD_000355,,600674.SH,BUY,2022-10-31,2022-11-01,2800,2800,0,0,2800,11.05,11.08,7.76,0.0,0.31,28.0,36.07,FILLED,Top-K目标建仓/加仓,
ORD_000348,,601018.SH,SELL,2022-10-31,2022-11-02,7900,7900,0,0,2200,3.47,3.49,5.0,7.68,0.08,0.0,12.76,FILLED,调仓剔除(掉出Top-K),
ORD_000356,,601456.SH,SELL,2022-11-03,2022-11-04,3400,3400,0,0,3400,9.88,9.84,8.36,33.46,0.33,34.0,76.15,FILLED,"触发跟踪止盈 (最高浮盈: 11.94%, 自高点回撤: 5.90%)",
ORD_000357,,300413.SZ,SELL,2022-11-03,2022-11-04,1400,1400,0,0,1400,23.61,23.68,8.29,33.15,0.33,28.0,69.77,FILLED,"触发跟踪止盈 (最高浮盈: 13.82%, 自高点回撤: 5.37%)",
ORD_000358,,600111.SH,SELL,2022-11-09,2022-11-10,1300,1300,0,0,1300,28.01,27.22,8.85,35.39,0.35,39.0,83.59,FILLED,"触发跟踪止盈 (最高浮盈: 21.76%, 自高点回撤: 5.37%)",
ORD_000359,,002074.SZ,SELL,2022-11-09,2022-11-10,1000,1000,0,0,1000,34.53,34.32,8.58,34.32,0.34,30.0,73.24,FILLED,"触发跟踪止盈 (最高浮盈: 22.06%, 自高点回撤: 5.86%)",
ORD_000360,,688082.SH,SELL,2022-11-09,2022-11-10,300,300,0,0,300,90.28,90.07,6.76,27.02,0.27,27.0,61.05,FILLED,"触发跟踪止盈 (最高浮盈: 11.31%, 自高点回撤: 6.87%)",
