order_id,parent_order_id,symbol,side,signal_date,execution_date,requested_shares,cumulative_filled_shares,remaining_shares,cancelled_shares,filled_shares,signal_price,execution_price,commission,stamp_tax,transfer_fee,slippage,total_cost,status,reason,reject_reason
ORD_000285,,601818.SH,SELL,2022-06-17,2022-06-20,10000,10000,0,0,10000,3.18,3.17,7.92,31.7,0.32,0.0,39.94,FILLED,调仓剔除(掉出Top-K),
ORD_000286,,600000.SH,SELL,2022-06-17,2022-06-20,3900,3900,0,0,3900,7.97,7.94,7.74,30.97,0.31,39.0,78.02,FILLED,调仓剔除(掉出Top-K),
ORD_000287_P400,ORD_000287,688183.SH,SELL,2022-06-17,2022-06-20,500,400,100,0,400,10.67,10.65,5.0,4.26,0.04,4.0,13.3,PARTIALLY_FILLED,Top-K目标再平衡减仓,
ORD_000288,,601658.SH,BUY,2022-06-17,2022-06-20,4800,4800,0,0,4800,5.19,5.2,6.24,0.0,0.25,48.0,54.49,FILLED,Top-K目标建仓/加仓,
ORD_000289,,601288.SH,BUY,2022-06-17,2022-06-20,10300,10300,0,0,10300,3.01,3.01,7.75,0.0,0.31,0.0,8.06,FILLED,Top-K目标建仓/加仓,
ORD_000290,,601319.SH,BUY,2022-06-17,2022-06-20,4900,4900,0,0,4900,5.06,5.04,6.17,0.0,0.25,49.0,55.42,FILLED,Top-K目标建仓/加仓,
ORD_000291,,601988.SH,BUY,2022-06-17,2022-06-20,9600,9600,0,0,9600,3.23,3.23,7.75,0.0,0.31,0.0,8.06,FILLED,Top-K目标建仓/加仓,
ORD_000292,,600050.SH,BUY,2022-06-17,2022-06-20,8800,8800,0,0,8800,3.53,3.52,7.74,0.0,0.31,0.0,8.05,FILLED,Top-K目标建仓/加仓,
ORD_000293,,000538.SZ,BUY,2022-06-17,2022-06-20,500,500,0,0,500,58.3,58.54,7.32,0.0,0.29,30.0,37.61,FILLED,Top-K目标建仓/加仓,
ORD_000294,,601018.SH,BUY,2022-06-17,2022-06-20,7800,7800,0,0,7800,3.96,3.95,7.7,0.0,0.31,0.0,8.01,FILLED,Top-K目标建仓/加仓,
ORD_000287,,688183.SH,SELL,2022-06-17,2022-06-21,500,500,0,0,100,10.67,10.62,5.0,1.06,0.01,1.0,7.07,FILLED,Top-K目标再平衡减仓,
ORD_000295,,601319.SH,SELL,2022-06-29,2022-06-30,4900,4900,0,0,4900,5.03,5.04,6.17,24.7,0.25,49.0,80.12,FILLED,"触发跟踪止盈 (最高浮盈: 5.16%, 自高点回撤: 5.09%)",
ORD_000296,,600050.SH,SELL,2022-07-01,2022-07-04,8800,8800,0,0,8800,3.47,3.46,7.61,30.45,0.3,0.0,38.36,FILLED,调仓剔除(掉出Top-K),
ORD_000297_P6600,ORD_000297,601018.SH,SELL,2022-07-01,2022-07-04,7800,6600,1200,0,6600,3.89,3.89,6.42,25.67,0.26,0.0,32.35,PARTIALLY_FILLED,调仓剔除(掉出Top-K),
ORD_000298,,601288.SH,SELL,2022-07-01,2022-07-04,10300,10300,0,0,10300,3.01,3.01,7.75,31.0,0.31,0.0,39.06,FILLED,调仓剔除(掉出Top-K),
ORD_000299_P600,ORD_000299,688183.SH,SELL,2022-07-01,2022-07-04,2300,600,1700,0,600,11.03,11.06,5.0,6.64,0.07,6.0,17.71,PARTIALLY_FILLED,调仓剔除(掉出Top-K),
ORD_000300,,000538.SZ,SELL,2022-07-01,2022-07-04,500,500,0,0,500,60.01,59.95,7.49,29.98,0.3,30.0,67.77,FILLED,调仓剔除(掉出Top-K),
ORD_000301,,601658.SH,SELL,2022-07-01,2022-07-04,4800,4800,0,0,4800,5.35,5.35,6.42,25.68,0.26,48.0,80.36,FILLED,调仓剔除(掉出Top-K),
ORD_000302,,000063.SZ,BUY,2022-07-01,2022-07-04,1200,1200,0,0,1200,25.26,25.29,7.59,0.0,0.3,36.0,43.89,FILLED,Top-K目标建仓/加仓,
ORD_000303,,601186.SH,BUY,2022-07-01,2022-07-04,3900,3900,0,0,3900,7.94,7.92,7.72,0.0,0.31,39.0,47.03,FILLED,Top-K目标建仓/加仓,
ORD_000304,,601319.SH,BUY,2022-07-01,2022-07-04,6200,6200,0,0,6200,5.02,5.03,7.8,0.0,0.31,62.0,70.11,FILLED,Top-K目标建仓/加仓,
ORD_000305,,600803.SH,BUY,2022-07-01,2022-07-04,1700,1700,0,0,1700,18.15,18.04,7.67,0.0,0.31,34.0,41.98,FILLED,Top-K目标建仓/加仓,
ORD_000306,,000001.SZ,BUY,2022-07-01,2022-07-04,2000,2000,0,0,2000,14.92,14.96,7.48,0.0,0.3,20.0,27.78,FILLED,Top-K目标建仓/加仓,
ORD_000307,,688981.SH,BUY,2022-07-01,2022-07-04,600,600,0,0,600,44.81,44.41,6.66,0.0,0.27,24.0,30.93,FILLED,Top-K目标建仓/加仓,
ORD_000297,,601018.SH,SELL,2022-07-01,2022-07-05,7800,7800,0,0,1200,3.89,3.93,5.0,4.72,0.05,0.0,9.77,FILLED,调仓剔除(掉出Top-K),
ORD_000299_P1100,ORD_000299,688183.SH,SELL,2022-07-01,2022-07-05,2300,1100,1200,0,500,11.03,10.86,5.0,5.43,0.05,5.0,15.48,PARTIALLY_FILLED,调仓剔除(掉出Top-K),
ORD_000299_P1500,ORD_000299,688183.SH,SELL,2022-07-01,2022-07-06,2300,1500,800,0,400,11.03,10.79,5.0,4.32,0.04,4.0,13.36,PARTIALLY_FILLED,调仓剔除(掉出Top-K),
ORD_000299_P2000,ORD_000299,688183.SH,SELL,2022-07-01,2022-07-07,2300,2000,300,0,500,11.03,10.79,5.0,5.4,0.05,5.0,15.45,PARTIALLY_FILLED,调仓剔除(掉出Top-K),
ORD_000299,,688183.SH,SELL,2022-07-01,2022-07-08,2300,2300,0,0,300,11.03,10.89,5.0,3.27,0.03,3.0,11.3,FILLED,调仓剔除(掉出Top-K),
ORD_000308,,600803.SH,SELL,2022-07-07,2022-07-08,1700,1700,0,0,1700,18.15,18.31,7.78,31.13,0.31,34.0,73.22,FILLED,"触发跟踪止盈 (最高浮盈: 6.37%, 自高点回撤: 5.42%)",
ORD_000309,,000001.SZ,SELL,2022-07-14,2022-07-15,2000,2000,0,0,2000,13.37,13.47,6.74,26.94,0.27,20.0,53.95,FILLED,触发个股硬止损 (浮亏: -10.63% <= -8.0%),
ORD_000310,,601988.SH,SELL,2022-07-15,2022-07-18,9600,9600,0,0,9600,3.0,3.01,7.22,28.9,0.29,0.0,36.41,FILLED,调仓剔除(掉出Top-K),
ORD_000311,,000063.SZ,SELL,2022-07-15,2022-07-18,1200,1200,0,0,1200,23.48,23.53,7.06,28.24,0.28,24.0,59.58,FILLED,调仓剔除(掉出Top-K),
ORD_000312,,601319.SH,SELL,2022-07-15,2022-07-18,6200,6200,0,0,6200,4.74,4.74,7.35,29.39,0.29,0.0,37.03,FILLED,调仓剔除(掉出Top-K),
ORD_000313,,601186.SH,SELL,2022-07-15,2022-07-18,3900,3900,0,0,3900,7.71,7.7,7.51,30.03,0.3,39.0,76.84,FILLED,调仓剔除(掉出Top-K),
ORD_000314_P600,ORD_000314,688183.SH,BUY,2022-07-15,2022-07-18,2200,600,1600,0,600,11.04,11.15,5.0,0.0,0.07,6.0,11.07,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000315,,600674.SH,BUY,2022-07-15,2022-07-18,2200,2200,0,0,2200,13.73,13.74,7.56,0.0,0.3,22.0,29.86,FILLED,Top-K目标建仓/加仓,
ORD_000316,,600660.SH,BUY,2022-07-15,2022-07-18,700,700,0,0,700,41.81,41.84,7.32,0.0,0.29,28.0,35.61,FILLED,Top-K目标建仓/加仓,
ORD_000317,,688256.SH,BUY,2022-07-15,2022-07-18,400,400,0,0,400,60.1,60.56,6.06,0.0,0.24,24.0,30.3,FILLED,Top-K目标建仓/加仓,
ORD_000318,,000157.SZ,BUY,2022-07-15,2022-07-18,5400,5400,0,0,5400,5.69,5.7,7.7,0.0,0.31,54.0,62.01,FILLED,Top-K目标建仓/加仓,
ORD_000319,,000166.SZ,BUY,2022-07-15,2022-07-18,7600,7600,0,0,7600,4.04,4.04,7.68,0.0,0.31,0.0,7.99,FILLED,Top-K目标建仓/加仓,
ORD_000320,,000301.SZ,BUY,2022-07-15,2022-07-18,1700,1700,0,0,1700,17.85,17.82,7.57,0.0,0.3,34.0,41.87,FILLED,Top-K目标建仓/加仓,
ORD_000314_P1100,ORD_000314,688183.SH,BUY,2022-07-15,2022-07-19,2200,1100,1100,0,500,11.04,11.3,5.0,0.0,0.06,5.0,10.06,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000314_P1700,ORD_000314,688183.SH,BUY,2022-07-15,2022-07-20,2200,1700,500,0,600,11.04,11.33,5.0,0.0,0.07,6.0,11.07,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000314,,688183.SH,BUY,2022-07-15,2022-07-21,2200,2200,0,0,500,11.04,11.31,5.0,0.0,0.06,5.0,10.06,FILLED,Top-K目标建仓/加仓,
ORD_000321,,688256.SH,SELL,2022-07-25,2022-07-26,400,400,0,0,400,62.0,62.33,6.23,24.93,0.25,24.0,55.41,FILLED,"触发跟踪止盈 (最高浮盈: 7.99%, 自高点回撤: 5.20%)",
ORD_000322,,600674.SH,SELL,2022-07-28,2022-07-29,2200,2200,0,0,2200,12.61,12.63,6.95,27.79,0.28,22.0,57.02,FILLED,触发个股硬止损 (浮亏: -8.22% <= -8.0%),
ORD_000323,,688981.SH,SELL,2022-07-29,2022-08-01,600,600,0,0,600,40.09,40.03,6.0,24.02,0.24,24.0,54.26,FILLED,触发个股硬止损 (浮亏: -9.73% <= -8.0%),
ORD_000324,,000157.SZ,SELL,2022-07-29,2022-08-01,5400,5400,0,0,5400,6.14,6.13,8.28,33.1,0.33,54.0,95.71,FILLED,调仓剔除(掉出Top-K),
ORD_000325,,000166.SZ,SELL,2022-07-29,2022-08-01,7600,7600,0,0,7600,4.13,4.12,7.83,31.31,0.31,0.0,39.45,FILLED,调仓剔除(掉出Top-K),
ORD_000326_P1700,ORD_000326,688183.SH,SELL,2022-07-29,2022-08-01,2200,1700,500,0,1700,11.38,11.44,5.0,19.45,0.19,17.0,41.64,PARTIALLY_FILLED,调仓剔除(掉出Top-K),
ORD_000327,,600660.SH,SELL,2022-07-29,2022-08-01,700,700,0,0,700,41.02,40.98,7.17,28.69,0.29,28.0,64.15,FILLED,调仓剔除(掉出Top-K),
ORD_000328,,000301.SZ,SELL,2022-07-29,2022-08-01,1700,1700,0,0,1700,19.72,19.61,8.33,33.34,0.33,34.0,76.0,FILLED,调仓剔除(掉出Top-K),
ORD_000329,,603799.SH,BUY,2022-07-29,2022-08-01,100,100,0,0,100,84.37,85.97,5.0,0.0,0.09,9.0,14.09,FILLED,Top-K目标建仓/加仓,
ORD_000330,,603501.SH,BUY,2022-07-29,2022-08-01,100,100,0,0,100,105.19,104.36,5.0,0.0,0.1,10.0,15.1,FILLED,Top-K目标建仓/加仓,
ORD_000331,,603288.SH,BUY,2022-07-29,2022-08-01,300,300,0,0,300,82.67,82.09,6.16,0.0,0.25,24.0,30.41,FILLED,Top-K目标建仓/加仓,
ORD_000332,,603260.SH,BUY,2022-07-29,2022-08-01,100,100,0,0,100,98.17,96.88,5.0,0.0,0.1,10.0,15.1,FILLED,Top-K目标建仓/加仓,
ORD_000333,,603259.SH,BUY,2022-07-29,2022-08-01,100,100,0,0,100,93.4,93.49,5.0,0.0,0.09,9.0,14.09,FILLED,Top-K目标建仓/加仓,
ORD_000334,,603019.SH,BUY,2022-07-29,2022-08-01,1000,1000,0,0,1000,28.8,28.98,7.25,0.0,0.29,30.0,37.54,FILLED,Top-K目标建仓/加仓,
ORD_000326,,688183.SH,SELL,2022-07-29,2022-08-02,2200,2200,0,0,500,11.38,11.77,5.0,5.88,0.06,5.0,15.94,FILLED,调仓剔除(掉出Top-K),
ORD_000335,,603799.SH,SELL,2022-08-03,2022-08-04,100,100,0,0,100,84.5,84.67,5.0,8.47,0.08,8.0,21.55,FILLED,"触发跟踪止盈 (最高浮盈: 7.53%, 自高点回撤: 8.59%)",
ORD_000336,,603019.SH,SELL,2022-08-09,2022-08-10,1000,1000,0,0,1000,32.69,32.53,8.13,32.53,0.33,30.0,70.99,FILLED,"触发跟踪止盈 (最高浮盈: 20.77%, 自高点回撤: 6.60%)",
ORD_000337,,603501.SH,SELL,2022-08-10,2022-08-11,100,100,0,0,100,110.95,111.29,5.0,11.13,0.11,11.0,27.24,FILLED,"触发跟踪止盈 (最高浮盈: 13.53%, 自高点回撤: 6.36%)",
ORD_000338,,603288.SH,SELL,2022-08-12,2022-08-15,300,300,0,0,300,79.98,79.44,5.96,23.83,0.24,24.0,54.03,FILLED,调仓剔除(掉出Top-K),
ORD_000339,,603259.SH,SELL,2022-08-12,2022-08-15,100,100,0,0,100,94.74,94.65,5.0,9.46,0.09,9.0,23.55,FILLED,调仓剔除(掉出Top-K),
ORD_000343,,603260.SH,SELL,2022-08-12,2022-08-15,100,100,0,0,100,136.6,136.56,5.0,13.66,0.14,14.0,32.8,FILLED,Top-K目标再平衡减仓,
ORD_000340,,603893.SH,BUY,2022-08-12,2022-08-15,100,100,0,0,100,100.91,100.1,5.0,0.0,0.1,10.0,15.1,FILLED,Top-K目标建仓/加仓,
ORD_000341,,603799.SH,BUY,2022-08-12,2022-08-15,100,100,0,0,100,82.2,82.08,5.0,0.0,0.08,8.0,13.08,FILLED,Top-K目标建仓/加仓,
ORD_000342,,603369.SH,BUY,2022-08-12,2022-08-15,600,600,0,0,600,47.11,46.87,7.03,0.0,0.28,30.0,37.31,FILLED,Top-K目标建仓/加仓,
ORD_000344,,603893.SH,SELL,2022-08-24,2022-08-25,100,100,0,0,100,89.52,89.51,5.0,8.95,0.09,9.0,23.04,FILLED,触发个股硬止损 (浮亏: -10.57% <= -8.0%),
ORD_000345,,688521.SH,BUY,2022-08-26,2022-08-29,200,200,0,0,200,50.78,49.54,5.0,0.0,0.1,10.0,15.1,FILLED,Top-K目标建仓/加仓,
ORD_000346,,000001.SZ,BUY,2022-08-26,2022-08-29,2400,2400,0,0,2400,12.61,12.51,7.51,0.0,0.3,24.0,31.81,FILLED,Top-K目标建仓/加仓,
ORD_000347,,688008.SH,BUY,2022-08-26,2022-08-29,200,200,0,0,200,53.39,52.21,5.0,0.0,0.1,10.0,15.1,FILLED,Top-K目标建仓/加仓,
ORD_000348,,603986.SH,BUY,2022-08-26,2022-08-29,100,100,0,0,100,114.9,114.11,5.0,0.0,0.11,11.0,16.11,FILLED,Top-K目标建仓/加仓,
ORD_000349,,603893.SH,BUY,2022-08-26,2022-08-29,100,100,0,0,100,87.04,85.95,5.0,0.0,0.09,9.0,14.09,FILLED,Top-K目标建仓/加仓,
ORD_000350,,603501.SH,BUY,2022-08-26,2022-08-29,100,100,0,0,100,92.1,90.09,5.0,0.0,0.09,9.0,14.09,FILLED,Top-K目标建仓/加仓,
ORD_000351,,603799.SH,SELL,2022-08-31,2022-09-01,100,100,0,0,100,74.74,74.93,5.0,7.49,0.07,8.0,20.56,FILLED,触发个股硬止损 (浮亏: -8.94% <= -8.0%),
ORD_000352,,603501.SH,SELL,2022-09-02,2022-09-05,100,100,0,0,100,89.87,89.71,5.0,8.97,0.09,9.0,23.06,FILLED,"触发跟踪止盈 (最高浮盈: 5.12%, 自高点回撤: 5.10%)",
ORD_000353,,603369.SH,SELL,2022-09-05,2022-09-06,600,600,0,0,600,42.29,42.14,6.32,25.28,0.25,24.0,55.85,FILLED,触发个股硬止损 (浮亏: -9.77% <= -8.0%),
ORD_000354,,688008.SH,SELL,2022-09-06,2022-09-07,200,200,0,0,200,55.35,55.31,5.0,11.06,0.11,12.0,28.17,FILLED,"触发跟踪止盈 (最高浮盈: 12.22%, 自高点回撤: 5.53%)",
ORD_000355,,688521.SH,SELL,2022-09-08,2022-09-09,200,200,0,0,200,50.53,50.63,5.0,10.13,0.1,10.0,25.23,FILLED,"触发跟踪止盈 (最高浮盈: 9.00%, 自高点回撤: 6.43%)",
ORD_000356,,603893.SH,SELL,2022-09-08,2022-09-09,100,100,0,0,100,78.36,77.46,5.0,7.75,0.08,8.0,20.83,FILLED,触发个股硬止损 (浮亏: -8.83% <= -8.0%),
ORD_000357,,603986.SH,SELL,2022-09-09,2022-09-13,100,100,0,0,100,114.92,116.37,5.0,11.64,0.12,12.0,28.76,FILLED,调仓剔除(掉出Top-K),
ORD_000358,,688981.SH,BUY,2022-09-09,2022-09-13,300,300,0,0,300,40.2,40.31,5.0,0.0,0.12,12.0,17.12,FILLED,Top-K目标建仓/加仓,
ORD_000359,,000002.SZ,BUY,2022-09-09,2022-09-13,1700,1700,0,0,1700,18.15,18.13,7.71,0.0,0.31,34.0,42.02,FILLED,Top-K目标建仓/加仓,
ORD_000360,,688009.SH,BUY,2022-09-09,2022-09-13,2700,2700,0,0,2700,4.46,4.46,5.0,0.0,0.12,0.0,5.12,FILLED,Top-K目标建仓/加仓,
ORD_000361,,688008.SH,BUY,2022-09-09,2022-09-13,200,200,0,0,200,57.16,57.11,5.0,0.0,0.11,12.0,17.11,FILLED,Top-K目标建仓/加仓,
ORD_000362,,603993.SH,BUY,2022-09-09,2022-09-13,2300,2300,0,0,2300,5.18,5.24,5.0,0.0,0.12,23.0,28.12,FILLED,Top-K目标建仓/加仓,
ORD_000363,,603799.SH,BUY,2022-09-09,2022-09-13,100,100,0,0,100,76.98,77.46,5.0,0.0,0.08,8.0,13.08,FILLED,Top-K目标建仓/加仓,
ORD_000364,,603501.SH,BUY,2022-09-09,2022-09-13,100,100,0,0,100,88.92,89.61,5.0,0.0,0.09,9.0,14.09,FILLED,Top-K目标建仓/加仓,
ORD_000365,,688008.SH,SELL,2022-09-15,2022-09-16,200,200,0,0,200,56.7,56.34,5.0,11.27,0.11,12.0,28.38,FILLED,"触发跟踪止盈 (最高浮盈: 5.24%, 自高点回撤: 5.66%)",
ORD_000366,,603993.SH,SELL,2022-09-19,2022-09-20,2300,2300,0,0,2300,4.78,4.79,5.0,11.02,0.11,0.0,16.13,FILLED,触发个股硬止损 (浮亏: -8.78% <= -8.0%),
ORD_000367,,603501.SH,SELL,2022-09-23,2022-09-26,100,100,0,0,100,82.0,80.77,5.0,8.08,0.08,8.0,21.16,FILLED,触发个股硬止损 (浮亏: -8.49% <= -8.0%),
ORD_000368,,000002.SZ,SELL,2022-09-26,2022-09-27,1700,1700,0,0,1700,17.44,17.36,7.38,29.51,0.3,34.0,71.19,FILLED,调仓剔除(掉出Top-K),
ORD_000369,,688009.SH,SELL,2022-09-26,2022-09-27,2700,2700,0,0,2700,4.18,4.19,5.0,11.31,0.11,0.0,16.42,FILLED,调仓剔除(掉出Top-K),
ORD_000370,,000001.SZ,SELL,2022-09-26,2022-09-27,2400,2400,0,0,2400,12.0,11.99,7.19,28.78,0.29,24.0,60.26,FILLED,调仓剔除(掉出Top-K),
ORD_000371,,603799.SH,SELL,2022-09-26,2022-09-27,100,100,0,0,100,73.45,73.27,5.0,7.33,0.07,7.0,19.4,FILLED,调仓剔除(掉出Top-K),
ORD_000372,,688981.SH,SELL,2022-09-26,2022-09-27,300,300,0,0,300,37.47,37.46,5.0,11.24,0.11,12.0,28.35,FILLED,调仓剔除(掉出Top-K),
ORD_000373,,000963.SZ,BUY,2022-09-26,2022-09-27,700,700,0,0,700,39.4,39.32,6.88,0.0,0.28,28.0,35.16,FILLED,Top-K目标建仓/加仓,
ORD_000374,,601058.SH,BUY,2022-09-26,2022-09-27,2900,2900,0,0,2900,10.33,10.43,7.56,0.0,0.3,29.0,36.86,FILLED,Top-K目标建仓/加仓,
ORD_000375,,300866.SZ,BUY,2022-09-26,2022-09-27,500,500,0,0,500,54.87,55.0,6.88,0.0,0.28,25.0,32.16,FILLED,Top-K目标建仓/加仓,
ORD_000376,,600115.SH,BUY,2022-09-26,2022-09-27,6200,6200,0,0,6200,4.92,4.91,7.61,0.0,0.3,0.0,7.91,FILLED,Top-K目标建仓/加仓,
ORD_000377,,600795.SH,BUY,2022-09-26,2022-09-27,7300,7300,0,0,7300,4.19,4.2,7.67,0.0,0.31,0.0,7.98,FILLED,Top-K目标建仓/加仓,
ORD_000378,,600029.SH,BUY,2022-09-26,2022-09-27,4700,4700,0,0,4700,6.55,6.52,7.66,0.0,0.31,47.0,54.97,FILLED,Top-K目标建仓/加仓,
ORD_000379,,688303.SH,BUY,2022-09-26,2022-09-27,600,600,0,0,600,50.55,50.6,7.59,0.0,0.3,30.0,37.89,FILLED,Top-K目标建仓/加仓,
ORD_000380,,601633.SH,BUY,2022-09-26,2022-09-27,1000,1000,0,0,1000,28.7,28.78,7.2,0.0,0.29,30.0,37.49,FILLED,Top-K目标建仓/加仓,
ORD_000381,,600115.SH,SELL,2022-09-30,2022-10-10,6200,6200,0,0,6200,4.88,4.93,7.64,30.57,0.31,0.0,38.52,FILLED,"触发跟踪止盈 (最高浮盈: 6.11%, 自高点回撤: 6.33%)",
ORD_000382,,600029.SH,SELL,2022-09-30,2022-10-10,4700,4700,0,0,4700,6.64,6.77,7.95,31.82,0.32,47.0,87.09,FILLED,"触发跟踪止盈 (最高浮盈: 7.36%, 自高点回撤: 5.14%)",
ORD_000383,,000963.SZ,SELL,2022-10-10,2022-10-11,700,700,0,0,700,39.57,39.52,6.92,27.66,0.28,28.0,62.86,FILLED,"触发跟踪止盈 (最高浮盈: 7.32%, 自高点回撤: 6.23%)",
ORD_000384,,300866.SZ,SELL,2022-10-10,2022-10-11,500,500,0,0,500,53.56,53.51,6.69,26.75,0.27,25.0,58.71,FILLED,"触发跟踪止盈 (最高浮盈: 5.78%, 自高点回撤: 7.94%)",
ORD_000385,,601633.SH,SELL,2022-10-10,2022-10-11,1000,1000,0,0,1000,26.12,26.04,6.51,26.04,0.26,30.0,62.81,FILLED,触发个股硬止损 (浮亏: -9.24% <= -8.0%),
ORD_000386,,601058.SH,SELL,2022-10-17,2022-10-18,2900,2900,0,0,2900,9.55,9.65,7.0,27.98,0.28,29.0,64.26,FILLED,触发个股硬止损 (浮亏: -8.44% <= -8.0%),
ORD_000387,,688303.SH,SELL,2022-10-17,2022-10-18,600,600,0,0,600,51.41,52.58,7.89,31.55,0.32,30.0,69.76,FILLED,调仓剔除(掉出Top-K),
ORD_000388,,600795.SH,SELL,2022-10-17,2022-10-18,7300,7300,0,0,7300,4.54,4.54,8.29,33.14,0.33,0.0,41.76,FILLED,调仓剔除(掉出Top-K),
ORD_000389,,688521.SH,BUY,2022-10-17,2022-10-18,300,300,0,0,300,44.89,45.35,5.0,0.0,0.14,15.0,20.14,FILLED,Top-K目标建仓/加仓,
ORD_000390,,603993.SH,BUY,2022-10-17,2022-10-18,3300,3300,0,0,3300,4.41,4.42,5.0,0.0,0.15,0.0,5.15,FILLED,Top-K目标建仓/加仓,
ORD_000391,,603986.SH,BUY,2022-10-17,2022-10-18,100,100,0,0,100,86.77,87.09,5.0,0.0,0.09,9.0,14.09,FILLED,Top-K目标建仓/加仓,
ORD_000392,,603260.SH,BUY,2022-10-17,2022-10-18,100,100,0,0,100,118.43,119.41,5.0,0.0,0.12,12.0,17.12,FILLED,Top-K目标建仓/加仓,
ORD_000393,,601995.SH,BUY,2022-10-17,2022-10-18,400,400,0,0,400,35.15,35.26,5.0,0.0,0.14,16.0,21.14,FILLED,Top-K目标建仓/加仓,
ORD_000394,,601988.SH,BUY,2022-10-17,2022-10-18,10000,10000,0,0,10000,3.05,3.06,7.65,0.0,0.31,0.0,7.96,FILLED,Top-K目标建仓/加仓,
ORD_000395,,000999.SZ,BUY,2022-10-17,2022-10-18,700,700,0,0,700,43.56,43.84,7.67,0.0,0.31,28.0,35.98,FILLED,Top-K目标建仓/加仓,
ORD_000396,,000977.SZ,BUY,2022-10-17,2022-10-18,1400,1400,0,0,1400,20.97,21.12,7.39,0.0,0.3,28.0,35.69,FILLED,Top-K目标建仓/加仓,
ORD_000397,,603260.SH,SELL,2022-10-25,2022-10-26,100,100,0,0,100,108.35,107.69,5.0,10.77,0.11,11.0,26.88,FILLED,触发个股硬止损 (浮亏: -9.26% <= -8.0%),
ORD_000398,,000999.SZ,SELL,2022-10-25,2022-10-26,700,700,0,0,700,49.18,49.6,8.68,34.72,0.35,35.0,78.75,FILLED,"触发跟踪止盈 (最高浮盈: 19.39%, 自高点回撤: 6.04%)",
ORD_000399,,688521.SH,SELL,2022-10-28,2022-10-31,300,300,0,0,300,50.48,49.53,5.0,14.86,0.15,15.0,35.01,FILLED,"触发跟踪止盈 (最高浮盈: 17.35%, 自高点回撤: 5.15%)",
ORD_000400,,000977.SZ,SELL,2022-10-28,2022-10-31,1400,1400,0,0,1400,21.31,21.73,7.61,30.42,0.3,28.0,66.33,FILLED,"触发跟踪止盈 (最高浮盈: 6.39%, 自高点回撤: 5.16%)",
ORD_000401,,603993.SH,SELL,2022-10-31,2022-11-01,3300,3300,0,0,3300,4.15,4.24,5.0,13.99,0.14,0.0,19.13,FILLED,调仓剔除(掉出Top-K),
ORD_000402,,601988.SH,SELL,2022-10-31,2022-11-01,10000,10000,0,0,10000,3.01,3.01,7.52,30.1,0.3,0.0,37.92,FILLED,调仓剔除(掉出Top-K),
ORD_000403,,601995.SH,SELL,2022-10-31,2022-11-01,400,400,0,0,400,34.64,34.19,5.0,13.68,0.14,12.0,30.82,FILLED,调仓剔除(掉出Top-K),
ORD_000404,,603986.SH,SELL,2022-10-31,2022-11-01,100,100,0,0,100,82.27,82.82,5.0,8.28,0.08,8.0,21.36,FILLED,调仓剔除(掉出Top-K),
ORD_000405,,000938.SZ,BUY,2022-10-31,2022-11-01,1400,1400,0,0,1400,17.15,17.12,5.99,0.0,0.24,28.0,34.23,FILLED,Top-K目标建仓/加仓,
ORD_000406,,300450.SZ,BUY,2022-10-31,2022-11-01,600,600,0,0,600,50.09,49.4,7.41,0.0,0.3,30.0,37.71,FILLED,Top-K目标建仓/加仓,
ORD_000407,,603893.SH,BUY,2022-10-31,2022-11-01,400,400,0,0,400,65.39,65.06,6.51,0.0,0.26,24.0,30.77,FILLED,Top-K目标建仓/加仓,
ORD_000408,,000988.SZ,BUY,2022-10-31,2022-11-01,1800,1800,0,0,1800,16.77,16.94,7.62,0.0,0.3,36.0,43.92,FILLED,Top-K目标建仓/加仓,
ORD_000409,,002600.SZ,BUY,2022-10-31,2022-11-01,6500,6500,0,0,6500,4.73,4.75,7.72,0.0,0.31,0.0,8.03,FILLED,Top-K目标建仓/加仓,
ORD_000410,,002179.SZ,BUY,2022-10-31,2022-11-01,400,400,0,0,400,65.8,65.88,6.59,0.0,0.26,28.0,34.85,FILLED,Top-K目标建仓/加仓,
ORD_000411,,002027.SZ,BUY,2022-10-31,2022-11-01,5500,5500,0,0,5500,4.48,4.5,6.19,0.0,0.25,0.0,6.44,FILLED,Top-K目标建仓/加仓,
ORD_000412,,002230.SZ,BUY,2022-10-31,2022-11-01,700,700,0,0,700,35.03,35.1,6.14,0.0,0.25,28.0,34.39,FILLED,Top-K目标建仓/加仓,
ORD_000413,,603893.SH,SELL,2022-11-08,2022-11-09,400,400,0,0,400,75.12,74.97,7.5,29.99,0.3,32.0,69.79,FILLED,"触发跟踪止盈 (最高浮盈: 21.60%, 自高点回撤: 5.04%)",
ORD_000414,,300450.SZ,SELL,2022-11-09,2022-11-10,600,600,0,0,600,51.1,50.61,7.59,30.37,0.3,30.0,68.26,FILLED,"触发跟踪止盈 (最高浮盈: 9.92%, 自高点回撤: 5.89%)",
ORD_000415,,000988.SZ,SELL,2022-11-10,2022-11-11,1800,1800,0,0,1800,17.5,17.96,8.08,32.33,0.32,36.0,76.73,FILLED,"触发跟踪止盈 (最高浮盈: 9.98%, 自高点回撤: 6.07%)",
