model_id,fold,feature,importance,importance_pct
lightgbm_reg_baseline,7,LOG_CIRC_MV,292.334529876709,6.633544640128123
lightgbm_reg_baseline,7,STD250,287.74092996120453,6.529308407373685
lightgbm_reg_baseline,7,MIN_RATIO_250,212.27254021167755,4.816808236650744
lightgbm_reg_baseline,7,ATR_RATIO_60,200.88749969005585,4.558463201044801
lightgbm_reg_baseline,7,MOM_ACC_60_120,195.65677046775818,4.439769470915937
lightgbm_reg_baseline,7,STD60,187.9694596529007,4.265331919955387
lightgbm_reg_baseline,7,VSTD_60,160.43656957149506,3.6405659865441917
lightgbm_reg_baseline,7,MAX_RATIO_250,146.43248987197876,3.3227907039943263
lightgbm_reg_baseline,8,AMIHUD_20,103.99627923965454,12.9281677547097
lightgbm_reg_baseline,8,ROC250,89.98367953300476,11.186208897992374
lightgbm_reg_baseline,8,LOG_CIRC_MV,68.13864994049072,8.470571288229392
lightgbm_reg_baseline,8,STD120,53.101799964904785,6.601284036723073
lightgbm_reg_baseline,8,STD250,45.225250482559204,5.622120611064599
lightgbm_reg_baseline,8,MA_RATIO_250,44.966569900512695,5.589963057120995
lightgbm_reg_baseline,8,ATR_RATIO_60,44.66661882400513,5.552675013128966
lightgbm_reg_baseline,8,STD60,39.99076008796692,4.971401465855972
lightgbm_reg_baseline,8,MAX_RATIO_250,28.132139682769775,3.497211859663274
lightgbm_reg_baseline,8,MOM_ACC_60_120,24.260329723358154,3.0158926332871183
lightgbm_reg_baseline,9,STD250,62.18743979930878,10.887711717764748
lightgbm_reg_baseline,9,STD60,53.673200845718384,9.397047694257456
lightgbm_reg_baseline,9,AMIHUD_20,53.14366948604584,9.304337899349727
lightgbm_reg_baseline,9,STD120,39.601630449295044,6.933411912065424
lightgbm_reg_baseline,9,MA_RATIO_250,39.55403912067413,6.925079672179652
lightgbm_reg_baseline,9,MAX_RATIO_250,38.08053958415985,6.667100919209573
lightgbm_reg_baseline,9,LOG_CIRC_MV,36.23618984222412,6.3441941013419365
lightgbm_reg_baseline,9,ROC_STD_250,34.52733016014099,6.045008741007501
lightgbm_reg_baseline,9,ROC250,31.9417405128479,5.592326418162026
lightgbm_reg_baseline,9,ATR_RATIO_20,28.951199769973755,5.068745682345891
lightgbm_reg_baseline,10,STD60,18.672820329666138,10.364765417907474
lightgbm_reg_baseline,10,STD120,18.231069445610046,10.119561736537477
lightgbm_reg_baseline,10,AMIHUD_20_LN,17.290499806404114,9.597477579058216
lightgbm_reg_baseline,10,LOG_CIRC_MV,13.742890119552612,7.628297693570108
lightgbm_reg_baseline,10,ROC250,13.087070107460022,7.264270167909742
lightgbm_reg_baseline,10,ROC_STD_120,11.31824004650116,6.282441589135569
lightgbm_reg_baseline,10,ROC120,10.123950004577637,5.619524262939589
lightgbm_reg_baseline,10,ROC_STD_250,9.950839757919312,5.523435559338717
lightgbm_reg_baseline,10,STD250,9.505829930305481,5.276422928656844
lightgbm_reg_baseline,10,AMIHUD_20,9.26902985572815,5.144981765479276
lightgbm_reg_baseline,11,MIN_RATIO_250,40.46002960205078,12.881247758726616
lightgbm_reg_baseline,11,VSTD_60,38.06931924819946,12.120118004492554
lightgbm_reg_baseline,11,AMIHUD_20,33.08204936981201,10.532322355922712
lightgbm_reg_baseline,11,LOG_CIRC_MV,32.65409851074219,10.396075766425437
lightgbm_reg_baseline,11,STD120,27.996689319610596,8.913297768119282
lightgbm_reg_baseline,11,ROC250,27.03766965866089,8.607974959913602
lightgbm_reg_baseline,11,STD60,24.552209854125977,7.816679850852493
lightgbm_reg_baseline,11,WVMA_10,15.456999778747559,4.921040486498749
lightgbm_reg_baseline,11,MOM_ACC_60_120,13.580949783325195,4.32376299964371
lightgbm_reg_baseline,11,ROC_STD_120,13.53030014038086,4.307637687673499
lightgbm_reg_baseline,12,LOG_CIRC_MV,755.7632440328598,10.776943779091022
lightgbm_reg_baseline,12,AMIHUD_20,571.1254017353058,8.14406680122241
lightgbm_reg_baseline,12,STD60,408.39268124103546,5.823549901740814
lightgbm_reg_baseline,12,WVMA_20,365.0644408464432,5.205702957653178
lightgbm_reg_baseline,12,STD250,337.0730400085449,4.806554473640749
lightgbm_reg_baseline,12,MOM_ACC_60_120,333.6340094804764,4.757514990775979
lightgbm_reg_baseline,12,MIN_RATIO_250,331.7141194343567,4.730137968603453
lightgbm_reg_baseline,12,VSTD_60,309.541809797287,4.413967876583326
lightgbm_reg_baseline,12,MOM_ACC_20_60,284.09711039066315,4.051134545978625
lightgbm_reg_baseline,12,ATR_RATIO_20,284.0517600774765,4.0504878649188685
lightgbm_reg_baseline,13,LOG_CIRC_MV,607.3321633338928,13.918670358105858
lightgbm_reg_baseline,13,AMIHUD_20,392.28239345550537,8.990219276093555
lightgbm_reg_baseline,13,MOM_ACC_20_60,280.57719230651855,6.430190405658316
lightgbm_reg_baseline,13,ATR_RATIO_20,268.0935573577881,6.144093916434867
lightgbm_reg_baseline,13,MAX_RATIO_120,220.26779079437256,5.0480362405730075
lightgbm_reg_baseline,13,ROC250,220.12876987457275,5.044850197625847
lightgbm_reg_baseline,13,STD250,205.48412203788757,4.7092282133883545
lightgbm_reg_baseline,13,MAX_RATIO_250,162.4409613609314,3.7227769750004276
lightgbm_reg_baseline,13,STD30,157.54141974449158,3.6104906368445553
lightgbm_reg_baseline,13,VSTD_10,157.51434016227722,3.6098700344772974
lightgbm_reg_baseline,14,STD30,69.40709090232849,28.866032483591052
lightgbm_reg_baseline,14,MA_RATIO_120,22.679399490356445,9.432239183143816
lightgbm_reg_baseline,14,AMIHUD_20,21.780759811401367,9.058499816941813
lightgbm_reg_baseline,14,LOG_CIRC_MV,19.622190475463867,8.160762543138784
lightgbm_reg_baseline,14,STD250,13.884099960327148,5.774321834410485
lightgbm_reg_baseline,14,MIN_RATIO_250,12.896200180053711,5.363459676420964
lightgbm_reg_baseline,14,MAX_RATIO_30,10.881969928741455,4.525752244688499
lightgbm_reg_baseline,14,TURNOVER_STD_20,10.395349979400635,4.323369648296402
lightgbm_reg_baseline,14,VSTD_60,9.690789937973022,4.030346950210558
lightgbm_reg_baseline,14,ROC_STD_120,7.468669891357422,3.1061792806808026
lightgbm_reg_baseline,15,STD120,39.90900111198425,16.845420323794954
lightgbm_reg_baseline,15,AMIHUD_20,33.55311036109924,14.162625759973423
lightgbm_reg_baseline,15,MOM_ACC_60_120,26.88399052619934,11.347618526557325
lightgbm_reg_baseline,15,VSTD_10,21.37310028076172,9.021495096852606
lightgbm_reg_baseline,15,LOG_CIRC_MV,19.613800048828125,8.278901920954452
lightgbm_reg_baseline,15,MIN_RATIO_60,14.764399528503418,6.231990502297848
lightgbm_reg_baseline,15,VSTD_60,12.318059921264648,5.19940091622801
