rank_ic,date
-0.005056822944892054,2024-08-02
0.0817046514406534,2024-08-05
0.06923378681024767,2024-08-06
0.07232996444104603,2024-08-07
0.13467484081806413,2024-08-08
0.10139185699815978,2024-08-09
0.1096453875985792,2024-08-12
0.12581021169216752,2024-08-13
-0.06696210276298932,2024-08-14
0.010627013931525393,2024-08-15
-0.030003264720378342,2024-08-16
-0.008362292847515811,2024-08-19
0.02290155660286814,2024-08-20
-0.020882511428664197,2024-08-21
-0.06523637917909673,2024-08-22
-0.0259652766649589,2024-08-23
-0.11801299435533234,2024-08-26
-0.12741174387708734,2024-08-27
-0.1900400792174902,2024-08-28
-0.011300402404221272,2024-08-30
-0.1574418744583515,2024-09-02
0.011358174902169995,2024-09-03
0.036515014681110944,2024-09-04
-0.09263539554698182,2024-09-06
-0.06721387929588268,2024-09-09
-0.07192774168027301,2024-09-10
-0.08758010090320154,2024-09-11
0.000784597812792405,2024-09-12
-0.10299913275235674,2024-09-13
-0.12097728894404054,2024-09-18
-0.05239278084390446,2024-09-19
-0.014028034355019472,2024-09-20
0.042925785126359584,2024-09-23
-0.17772393915959575,2024-09-24
-0.19127268361673455,2024-09-25
-0.2757228904713061,2024-09-26
-0.09984931236465276,2024-10-08
-0.09558943839707637,2024-10-09
-0.277129663378258,2024-10-11
-0.36452356083738047,2024-10-14
-0.3250019953281828,2024-10-15
-0.3677005866742538,2024-10-16
-0.22267460346698997,2024-10-22
-0.22984074645867947,2024-10-23
-0.24756047764655364,2024-10-24
-0.19041131513977597,2024-10-28
-0.17582691512971604,2024-10-29
-0.15755067667863454,2024-10-30
-0.05951211908347695,2024-10-31
-0.2067028018295278,2024-11-01
-0.18027592979332377,2024-11-04
0.08625886586091397,2024-11-06
0.010660405839283762,2024-11-07
0.2710923051803663,2024-11-11
0.27735385856947503,2024-11-12
0.29481494951846227,2024-11-13
0.30202297920985144,2024-11-14
0.20586472011387077,2024-11-15
0.20752882317046875,2024-11-18
0.2139746311256638,2024-11-19
0.2502214731908818,2024-11-20
0.1118931387815618,2024-11-21
0.08725936586155075,2024-11-22
0.005777470721153069,2024-11-25
-0.007720085697368611,2024-11-26
0.04787444914378578,2024-11-27
0.007825651731514616,2024-11-28
0.0951299362488774,2024-12-02
0.15922463303886095,2024-12-03
0.17426992873960587,2024-12-04
0.2000915143962035,2024-12-05
0.22599625692852474,2024-12-06
0.17840424598052756,2024-12-09
0.17916725451873083,2024-12-10
0.1619475109770822,2024-12-11
0.12206213456445848,2024-12-12
0.046336654201825304,2024-12-13
0.09171623424138567,2024-12-16
0.1820454098371677,2024-12-17
0.138713070047103,2024-12-18
0.11988395305512771,2024-12-19
0.11204601352188583,2024-12-20
0.058780437661106806,2024-12-23
0.02948212729460057,2024-12-24
0.029575005374810982,2024-12-25
-0.009782946129136293,2024-12-26
0.016491463085189752,2024-12-27
0.014847717272305256,2024-12-30
-0.005299212063919084,2024-12-31
-0.1264796211027885,2025-01-02
-0.09012624399524183,2025-01-03
-0.004908089309968521,2025-01-06
-0.017931151138753706,2025-01-07
-0.09182120571494633,2025-01-08
0.035937394604274094,2025-01-10
0.045040043052234705,2025-01-13
-0.02018493196149107,2025-01-14
-0.015502756598493189,2025-01-15
-0.07851357415200803,2025-01-16
-0.16552326428806785,2025-01-17
-0.13690178829882793,2025-01-20
-0.15037883494198964,2025-01-21
-0.10423727062254705,2025-01-22
-0.15695557896931572,2025-01-23
-0.0794502033997695,2025-01-24
-0.12889018629871815,2025-02-05
-0.07622784705636222,2025-02-06
-0.008775577549768493,2025-02-07
-0.049206830984562605,2025-02-10
-0.11402477794017647,2025-02-11
-0.07983194298400759,2025-02-12
-0.095943713874342,2025-02-13
-0.0746036924938187,2025-02-14
-0.023132610462219014,2025-02-17
-0.05962646304640515,2025-02-18
0.040781907014857614,2025-02-19
0.029249763020149463,2025-02-20
0.12906464651210328,2025-02-21
0.18507477026588787,2025-02-24
0.25359470095795167,2025-02-25
0.2889386378565263,2025-02-26
0.30290062021027647,2025-02-27
0.2611140211953382,2025-02-28
0.2479356271372031,2025-03-03
0.2223998280125075,2025-03-04
0.20505887082788773,2025-03-05
0.2098819815469748,2025-03-06
0.15201756731395744,2025-03-07
0.209726065758165,2025-03-10
0.2710142687206772,2025-03-11
0.22959485822206133,2025-03-12
0.20123410829907004,2025-03-13
0.1597844287080143,2025-03-14
0.11266986156904352,2025-03-17
0.14358976012379876,2025-03-18
0.13963119880216507,2025-03-19
0.16854181856050474,2025-03-20
