,lightgbm_clf_baseline,double_ensemble,lightgbm_ranker,lightgbm_reg_baseline
2024-01-22,0.017881220764587147,0.035763526580452336,0.028651428766045806,-0.022388821868041815
2024-01-23,-0.07906676343058554,0.03167514964351863,0.015281359717765671,-0.20865924504428035
2024-01-24,-0.058397983858153917,0.002732522966556815,0.038794326111399415,-0.20375360859115937
2024-01-25,-0.02467916852765844,-0.07377148675741946,-0.048633561710178325,-0.13015939880497632
2024-01-26,-0.07339081808574302,-0.10344609220613012,-0.056877093416643244,-0.10148937533644271
2024-01-29,0.0005664994594860909,-0.14566493396173902,-0.11988834781557153,-0.067486535355991
2024-01-30,0.0530386335046044,-0.09527733521471525,-0.0763088522679898,0.03199475136975073
2024-01-31,0.09513467117373622,-0.02544858991368718,0.01676314928913709,0.030178822580577237
2024-02-01,0.05881278474445536,-0.025186579876047735,0.046971134997262236,0.028010477332257984
2024-02-02,0.19100659605930093,0.02763007113470952,0.0775736793800865,0.104974980791511
2024-02-05,0.25245718955564256,0.10801358177136461,0.11586697714293036,0.1563584114373035
2024-02-06,0.20150726104311162,0.12245072300566234,0.11695155056191811,0.17724258097499337
2024-02-07,0.06139872800898161,0.013282244840009807,0.028345057984715764,0.02071112470485674
2024-02-08,0.034044811530147885,0.04395379143393604,0.028401864762011543,0.015574411254549496
2024-02-19,0.06739827641591564,0.03392927425662495,0.03498198727838319,0.04168913851784352
2024-02-20,0.10879074065030306,0.030174653231754115,0.06474584851309806,0.07683183562447869
2024-02-21,0.13981072715124868,0.07745491209155113,0.07435646144540312,0.0824101544102345
2024-02-22,0.1261538185495222,0.058333543482202946,0.06606070484962002,0.07028269480730986
2024-02-23,0.046287394704501994,0.014329756292585306,0.02106164001497272,0.06307419448042928
2024-02-26,-0.02059326560670416,-0.025107251007962333,-0.03233632751614524,-0.0041748937666029
2024-02-27,-0.03694417683156318,-0.0029220303738466836,0.00017444472671560482,-0.01866266739636992
2024-02-28,-0.05801495448443722,-0.021780026722893597,0.01522456194668032,-0.025654876240544428
2024-02-29,-0.01206469376546919,-0.047866000118642865,-0.039312364578533654,0.002812529228648316
2024-03-01,0.048944488042320704,0.012335696486299607,0.03174565730270756,0.0073099901237662366
2024-03-04,0.04374022408362956,0.026714591680249845,0.005523325089711788,0.0028187329737250216
2024-03-05,0.06594980338576945,0.04425915083160122,0.006485555139694109,-0.012362087614633215
2024-03-06,0.06753024388752478,0.06452665690787776,-0.003131198153555469,-0.021706609790223798
2024-03-07,0.020517621860453694,0.01781307142362816,-0.013776295636769872,-0.010864226167987986
2024-03-08,0.07823071761155201,0.09426688689971682,0.0256095337734338,-0.012006758830948145
2024-03-11,0.13373237493115225,0.13647782227705657,0.04063946795771261,-0.035189658356764214
2024-03-12,0.14166335531612415,0.12042889540478546,0.10262259944101002,-0.015884277377475137
2024-03-13,0.1343058588574559,0.10165913261571555,0.06632489352228371,-0.0009671130962897203
2024-03-14,0.12676451168073571,0.08346042459447066,0.05662643455881704,-0.00012274307855765864
2024-03-15,0.13922925500910957,0.13083120910438256,0.06440348278957864,-0.13250664969544376
2024-03-18,0.19423630331895173,0.1556213271173281,0.10207875651865085,-0.09431739878206358
2024-03-19,0.20377629261254188,0.1720406835375826,0.17727858021738815,-0.07860392960485922
2024-03-20,0.21005349652283573,0.18106986935196545,0.1510739735408401,-0.05158185459557918
2024-03-21,0.2538848481869049,0.23020775482160005,0.16459923542273075,-0.08700405347040367
2024-03-22,0.282575573980531,0.2616000984654949,0.18587707386233696,-0.07640218407230842
2024-03-25,0.22593530956271593,0.18436943479033624,0.13859248444584576,-0.05041106816288188
2024-03-26,0.2144026896551499,0.16672730135247327,0.12583565026700055,-0.07214574804760013
2024-03-27,0.05380561487917876,0.023770264808403004,0.015676915661966103,-0.07008990334769337
2024-03-28,0.07102173152082891,0.050738802401422256,0.047111696734172814,-0.038651450057567954
2024-03-29,0.08348010970927551,0.0394844955711963,0.04391667291816906,-0.06775578925069912
2024-04-01,0.1236994885638315,0.10606793760832457,0.08676728863680722,-0.06131481182837491
2024-04-02,0.09131514313598506,0.09172981942125805,0.08469355164923263,-0.036766057490434746
2024-04-03,0.07965907296582518,0.09108472229373314,0.06233082271933397,-0.08922162510223064
2024-04-08,0.08725210459065093,0.09453480457555419,0.07446423935728189,-0.010688010790458311
2024-04-09,0.08586256857546687,0.09285980511000108,0.03435445879223161,-0.10951787428336343
2024-04-10,0.09527878090025003,0.08606809261717105,0.0723725734959525,-0.10378154082399436
2024-04-11,0.09690265972984989,0.07789632224254373,0.06161759879841338,-0.06390278687093477
2024-04-12,0.12398369142513989,0.1001534942267695,0.08702159758704454,-0.09173210488930379
2024-04-15,0.11049692376384666,0.07303593509280075,0.09569886912394314,-0.06992780247359416
2024-04-16,0.11104091424038069,0.08030769431632247,0.1267752166547238,0.10527125925347418
2024-04-17,0.08584933338138673,0.07557276419656271,0.11533052817762325,0.02614061124841076
2024-04-18,0.0714258803559008,0.07388336988141282,0.10410785031187822,-0.047879217182838885
2024-04-19,0.0920089842843949,0.08627816976713365,0.12977578554976849,0.07356464284819687
2024-04-22,0.04627009378270915,0.03569826596545883,0.09292631296340838,0.08051358733364186
2024-04-23,0.058997529483254346,0.04632296745154352,0.052950101987679334,-0.07909796009657606
2024-04-24,0.07721721835891655,0.06061935811040572,0.04719244464814466,-0.014806946417363942
2024-04-25,0.06060908655375007,0.032163531072909896,0.011779607826663548,-0.030736108768201837
2024-04-26,0.156199582378639,0.13101682067147985,0.06660912714671367,-0.02274978549530906
2024-04-29,0.11685774538189231,0.2068861406825251,0.1919355360956487,0.12057510845090362
2024-04-30,0.08397497195735686,0.20147165825892316,0.11949436426445426,0.14872674664559948
2024-05-06,0.08741556964213383,0.14116650593188118,0.08803035890813853,0.12292184048971284
2024-05-07,0.07471659425224797,0.13321409224253616,0.07123655484059313,0.11005538001217097
2024-05-08,0.022993477919621166,0.06759808635472826,0.07743280709553278,0.11251470683924314
2024-05-09,0.02524997593622966,0.056388046783560436,0.06344071871342809,0.047367222819841674
2024-05-10,0.03821959971452244,0.06520179486323678,0.11240362679135046,0.08841545648294566
2024-05-13,0.1175120158001891,0.08016891791847822,0.13040715973134037,0.12680400052722465
2024-05-14,0.08590840135433832,0.08325871123579669,0.12645665261963357,0.1490314765322604
2024-05-15,0.062013282209063,0.04461385858796427,0.07384457566820227,0.18431098437765633
2024-05-16,0.06441438887469375,0.03593465522707327,0.05866535295981839,0.10300646143674609
2024-05-17,0.04335144703319112,-0.007522865243569788,0.04543575931087116,0.14978962700883722
2024-05-20,0.07037979270558643,-0.010192422250251425,0.045106226012689106,0.1363382535342479
2024-05-21,0.043069280968345044,-0.01594948748763425,0.00629011630660411,0.10564324700537439
2024-05-22,0.06781887689553558,-0.02191243203469171,-0.005966439528767506,0.11484198683762388
2024-05-23,0.020038632179394632,-0.019010191605502106,-0.016068202357185455,0.1408724401482251
2024-05-24,0.019904889203337092,-0.03456471492492994,0.021210728266483538,0.07924120602725147
2024-05-27,0.026777451288326124,-0.0016767112457536661,0.023137832204550565,0.02445790117332046
2024-05-28,0.019983385538794866,-0.008614181128905132,0.03690791572241341,0.09076582939631843
2024-05-29,0.09371042181406157,0.06546351961938124,0.08749695678911666,0.051395920743932136
2024-05-30,0.09412709184698805,0.027581646864818784,0.05338322297761794,0.01406395169396643
2024-05-31,0.09457243214137123,0.043762011811235006,0.05373553511303477,-0.008891270028742057
2024-06-03,0.15403927713168433,0.06337734222797935,0.09518006180257554,-0.019354737579949523
2024-06-04,0.15293771922477925,0.08200261298298074,0.09033485126826381,-0.04746156779655789
2024-06-05,0.16505848207202825,0.08619634743677702,0.0787222998383678,-0.05020273443661446
2024-06-06,0.16620276278266133,0.09842378120332611,0.08626776943815861,-0.02607530517732214
2024-06-07,0.12993610292642693,0.0838759287795741,0.06727071702100774,-0.01202169374739094
2024-06-11,0.12920761161771388,0.0345378674754917,0.05201423273623852,-0.02965635569187877
2024-06-12,0.11672002718718857,0.048666275716850484,0.03911037028479821,-0.08645773767285679
2024-06-13,0.1332575194595265,0.030204204747071656,0.06133459371090001,-0.04409063743309143
2024-06-14,0.16182366538844742,0.09635036295760391,0.06734402586087966,-0.0488818851919551
2024-06-17,0.14915129862338403,0.11056262360347854,0.12154511773299397,-0.05056215255739933
2024-06-18,0.15703018488087486,0.0901929780051149,0.10480488272734942,-0.04242201528330025
2024-06-19,0.23063448090217728,0.12525558127852104,0.13996655853211556,-0.05248852231964021
2024-06-20,0.20328895451486872,0.14086454750795063,0.14262224301794807,-0.10960430201331833
2024-06-21,0.19082481744139568,0.16101411993447368,0.13554871907294502,-0.08349765867792797
2024-06-24,0.12203797381004038,0.0985050185921519,0.14225494483276582,-0.06377306117849668
2024-06-25,0.14217080465268564,0.09412843100685209,0.11859858033070526,-0.047150850668250005
2024-06-26,0.16851863331080055,0.10094530230499202,0.15714583883108504,-0.0707447950425093
2024-06-27,0.15739231528082334,0.11253432606856173,0.15048664898077388,-0.04210097883741833
2024-06-28,0.14458981985723193,0.055600715406632584,0.03331706120786985,0.04829443216564419
2024-07-01,0.17506218352850825,0.0898350442642234,0.06050229366935439,0.026453490188954664
2024-07-02,0.1269362208416535,0.04456898173322927,0.03611106644650042,0.015297199208351825
2024-07-03,0.027048437135835213,-0.04512750536060715,-0.030314426369210924,-0.01103626661348799
2024-07-04,0.08961698848349593,-0.014781420524994704,-0.03439669798735344,0.06867160416933227
2024-07-05,0.13644107955123047,0.040046497306140474,0.05132597758104279,0.09039401418367643
2024-07-08,0.17841986759947795,0.05291199358942624,0.07500937581423194,0.08952243251625312
2024-07-09,0.21151013230513152,0.0879042405503805,0.11629291526098356,0.15088623841917367
2024-07-10,0.2524325833624389,0.11423196462751285,0.18669525537920792,0.14867332804804317
2024-07-11,0.2614191356020216,0.12499178362265366,0.20511289553866666,0.1462272339832412
2024-07-12,0.26656186245459784,0.14894301182254163,0.2252216928380673,0.10922918012405484
2024-07-15,0.27377908194483613,0.09505004146623375,0.24271934047503702,0.11757130400165282
2024-07-16,0.29715968814792226,0.13228585114699712,0.28263858121310625,0.14098901990227175
2024-07-17,0.2726456857103081,0.09025243597229252,0.25242033365412775,0.138187318218785
2024-07-18,0.28234853843812385,0.06504874458943047,0.27324692516593213,0.1394453174928299
2024-07-19,0.2514765009833654,0.10383753445374048,0.29529545624911196,0.15268445215760473
2024-07-22,0.3063979954340552,0.19556500006746907,0.352116853506274,0.1537458157525484
2024-07-23,0.20843435530224094,0.09508673278477736,0.2798602422393817,0.09070194109932166
2024-07-24,0.12292980781023731,0.05310499015085322,0.22154442554649673,0.058345781374988685
2024-07-25,0.1162077638126973,0.0757647714337915,0.21143586874264078,5.1651793989444854e-05
2024-07-26,0.11934967277324472,0.09486095245933052,0.20258977309803317,-0.024961196792059274
2024-07-29,0.09752717765223126,0.09433810347607793,0.16597675333090772,0.0023799604665149052
2024-07-30,0.14027250690412746,0.07607958933022094,0.1772790981885482,0.0059309602248567355
2024-07-31,0.15443197701871003,0.13117161771940788,0.16603792899631392,-0.008654866092687516
2024-08-01,0.1751465735688363,0.09317955324429542,0.1696456241857929,-0.00790110968718926
2024-08-02,0.05339374220784607,-0.023976921669312715,0.0405148928131813,-0.08292165982018271
2024-08-05,0.06279914490433512,-0.036136805554743585,0.03192648235509781,-0.04253694231190206
2024-08-06,0.06612268117108758,-0.003480053787757316,0.05235333870182479,-0.09352087961291514
2024-08-07,0.05790070955486186,0.011671852663579271,0.06643104866295584,-0.06288234101554521
2024-08-08,0.031120263071276535,0.030704507835506663,0.07528170225446702,-0.005382070184944857
2024-08-09,0.057419482403617286,0.08313644559698946,0.12176320534861433,0.00922217055755619
2024-08-12,0.06336995532265507,0.08904219724471868,0.1009604608903485,0.026949322106943664
2024-08-13,0.09454457746764926,0.12163639635714403,0.11755853503317115,0.03564314782978924
2024-08-14,0.11503147296283323,0.10923348952312208,0.06927634498108098,0.04257287351557215
2024-08-15,0.08642934703610597,0.10973877396510655,0.0789173941989101,0.13208099493819084
2024-08-16,0.09306584675474444,0.0981485015379815,0.05804925214033709,0.10686330132461358
2024-08-19,0.06283871522653511,0.08476951671351769,0.05344970576766881,0.06184592624134316
2024-08-20,0.09321736466939012,0.07589869115687596,0.08286142427119549,0.157466706756919
2024-08-21,0.13485168230637767,0.13624417212250134,0.07207027958143752,0.16666784273934535
2024-08-22,0.1319552701298809,0.1026162815159884,0.08123609237155272,0.1421708125188818
2024-08-23,0.06778759026749831,-0.05240775804778123,-0.07076659192005397,-0.0328528281352946
2024-08-26,0.06533143554361737,-0.05910935148223285,-0.11123494232512701,-0.00532926255754607
2024-08-27,-0.0028384985476228464,-0.10836432519162269,-0.12336960198981778,0.012854651646012641
2024-08-28,-0.0784435258571155,-0.1986449091775969,-0.15388730610255016,-0.013966418734950902
2024-08-29,-0.08744502228607226,-0.14775563348458431,-0.18607655244647797,0.0015963961788933393
2024-08-30,-0.11711022350435266,-0.14917172459400255,-0.27101366813834665,0.0191752135043771
2024-09-02,-0.10007487145869663,-0.19596186159772094,-0.28122397337640304,-0.0003334049644019466
2024-09-03,-0.12070969241526616,-0.18951592547234197,-0.2906178749094632,-0.030846616567949032
2024-09-04,-0.12239406554137972,-0.1682710555591912,-0.2362508741034057,-0.030815543346627988
2024-09-05,-0.12401194863853196,-0.1378299717282768,-0.21219584564615995,-0.047111154659533576
2024-09-06,-0.11341353809782423,-0.14498351652653682,-0.19434978890672458,-0.03136246231309556
2024-09-09,-0.10253111245750243,-0.13931726607271402,-0.18798678936228044,-0.06799542035774034
2024-09-10,-0.13192665109036272,-0.1570302055774211,-0.18710142441344849,-0.013867396048837861
2024-09-11,-0.1492250992538277,-0.17556070745658917,-0.21014571336835056,-0.05942941551941968
2024-09-12,-0.16229697277789837,-0.19790542877709952,-0.21027820648678544,-0.03946335441202932
2024-09-13,-0.18264292814299898,-0.20698636354502417,-0.2475160517096106,-0.046151094892591935
2024-09-18,-0.1463803630797557,-0.1929462115589648,-0.187378466963832,-0.076739596740891
2024-09-19,-0.14361939637256121,-0.15302683268784964,-0.1840764522043919,-0.0749703760646214
2024-09-20,-0.1613577667432546,-0.13604229838956516,-0.16599906786443383,-0.026597659832861636
2024-09-23,-0.1488547620128634,-0.11528088101937982,-0.15979440354542523,-0.007795733585636204
2024-09-24,-0.1568135728065449,-0.14488907793992545,-0.1605357361342932,0.03395096143726147
2024-09-25,-0.1462967607014693,-0.12175484027784272,-0.15358643990498658,0.14144074396298337
2024-09-26,-0.11654681454582752,-0.13224125197490816,-0.16910901326422426,0.059877802081642
2024-09-27,0.0024411760134657313,-0.00662938179875361,0.010356948245767437,0.14159629481286262
2024-09-30,0.0666192454273617,-0.00380210896917267,0.08356168497632915,0.08330181454954921
2024-10-08,0.04282868444424819,0.010163882318846,0.12021738510587762,-0.027973627187478964
2024-10-09,0.10111283269793171,0.07928239550515581,0.08838566385977739,0.07438252717454014
2024-10-10,0.01788544559771098,-0.05107580504686119,-0.020196975198405548,-0.019858710934387243
2024-10-11,-0.03688911448728795,-0.13272748830928507,-0.07160652606432479,0.01096121414768196
2024-10-14,-0.062427369689182055,-0.17103127479934363,-0.15934316731840298,-0.031053844942737416
2024-10-15,-0.08675876161258124,-0.17100148169083035,-0.16168838404105976,0.007488868048426521
2024-10-16,-0.11254152695526354,-0.23687700477441503,-0.1985869205133257,0.006919299476519516
